Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
105374762562846,Hacemos Unidos por Villa Cerro Azul,Marcos Gabriel Herrera,792,1
131028307231874,Cristina Britez,Cristina Britez,790,1
1081993428577328,Ama Viajar,These ads ran without a disclaimer,790,1
107769284163260,Agencia Foco,Ecom Chaco,775,12
583224371754164,Marcelo Matzkin ok,Marcelo Matzkin,773,2
1399135840303608,Raul Alfonzo,These ads ran without a disclaimer,773,3
103165569447198,nerinaeusebi.mg,These ads ran without a disclaimer,772,1
101291292945790,Alejo,These ads ran without a disclaimer,770,1
101436044789330,pato.cine,These ads ran without a disclaimer,764,1
107035839063256,Gabriel Otazo,These ads ran without a disclaimer,761,2
112872221753732,Sara Perez,These ads ran without a disclaimer,755,16
586497161391084,Marcelo Dellaporta,Marcelo Dellaporta,754,1
102916664713741,TigreNoticias,Tigre Noticias,750,1
111088925308367,Sergio Ontivero,Sergio Ontivero,750,4
1348997745113243,Frente de Todos General Alvear,Aristides Bernabe Leinenn,749,2
104764328592380,Raices Argentinas Swiss,These ads ran without a disclaimer,748,1
680036558745927,Diego Martinez Palau,Diego Martinez Palau,747,1
123089720696972,julicalderon511,These ads ran without a disclaimer,745,1
109613811893240,Aiby • AI Art & Avatar Generator,These ads ran without a disclaimer,742,2
446554012132946,Cien Barrios,Cien Barrios,741,1
1482560595379392,Whakamua,These ads ran without a disclaimer,736,2
100622653026725,Dr Filips,These ads ran without a disclaimer,736,1
427675310754400,Compromiso con la Gente - Candelaria - Misiones,Compromiso con la Gente - Candelaria - Misiones,735,1
1014960171947216,Osvaldo Giordano,These ads ran without a disclaimer,734,1
114581901594379,Milei 2023 G.Rodriguez,These ads ran without a disclaimer,726,2
843691849057703,GEN SAN LUIS,Eduardo Jorge Borkowski,722,1
116031898077090,Luis Varela,Luis Varela,722,1
212843395588570,Ezequiel Galli,These ads ran without a disclaimer,715,1
112409081643672,Radicales por Bahía,Carlos Enrique Schivndt,707,1
499413494191734,martinianoterragni,These ads ran without a disclaimer,706,2
105929719128552,Unidos por La Adela,These ads ran without a disclaimer,706,1
110322652053366,soledad.rottaris,Elena Soledad Rottaris,706,2
124252504303223,UNICEF (FR),These ads ran without a disclaimer,704,2
100912541413695,Más Impulso,These ads ran without a disclaimer,704,3
116584011396811,Tartagal Despierta,Tartagal Despierta,702,9
101157691597551,Historiadores de San Luis,Juan Manuel Menéndez Zoppi,701,1
116926664666519,Leo Fernandez,These ads ran without a disclaimer,700,1
1398153080491634,PDP Chapuy,Visual,700,1
100704519381881,Unidos por Casares,Silvio Fernandez,700,1
410782096385915,Unión Vecinal de Villa Ciudad Parque,These ads ran without a disclaimer,692,1
615826155261817,Pablo Cocuzza,Pablo Marcelo Cocuzza,689,1
1575456409372542,Leo Morer,These ads ran without a disclaimer,683,1
107361752336016,Unidos por Galpón,Jesus Benito Moyano,681,1
102247342142576,Hagamos+,Diego Javier Salce,680,1
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,667,3
110132152354600,CADAL,These ads ran without a disclaimer,667,4
105563429143325,juan.esteban.romero,These ads ran without a disclaimer,667,1
2200139000274127,Top Speeder 2022,These ads ran without a disclaimer,667,2
100427526341454,Active active,These ads ran without a disclaimer,667,2
105008255264701,Rosario en 4,These ads ran without a disclaimer,662,1
340519912745454,Alicia Migliore,Alicia Maria Alejandra Migliore,652,1
107648135482086,Sergio Daniel Fresia,These ads ran without a disclaimer,646,1
101597802127313,Patricia Gutiérrez,These ads ran without a disclaimer,641,1
109217862140070,Màs Posadas,Fernando Ariel Retamozo,640,2
105735065616245,SOFAR,These ads ran without a disclaimer,638,1
107646652114472,Ralo Avila Cruz Del Eje,Sergio Richar Avila,634,1
494221414400598,Aníbal Steren,These ads ran without a disclaimer,631,2
858677804173509,Confederacion Intercooperativa Coninagro,These ads ran without a disclaimer,631,1
110342641479725,barro.ale,These ads ran without a disclaimer,626,1
582516025218921,Gallego Fernández,Gallego Fernández,626,1
499141756879767,Federico Achával,These ads ran without a disclaimer,618,2
1777122269266390,Martín Salaberry,Marcelo Martin Salaberry,616,2
104010388428675,espacio_inyo,These ads ran without a disclaimer,616,1
104008829156743,Hernán Esteban.,Hernán Esteban,613,1
102374299265446,henrycoach,These ads ran without a disclaimer,611,1
105525992473195,SOMOS TANTI,These ads ran without a disclaimer,611,3
111133950611829,Cristina Coronel,These ads ran without a disclaimer,607,1
108562965017764,vaccottifer,These ads ran without a disclaimer,603,1
106958688043777,Giro kids,These ads ran without a disclaimer,600,1
109754649418382,Nadir,Nadir,600,1
123746054472773,Zafira,Maximiliano Simon Diaz Rebaudo,600,1
105824184615419,Dossier San Juan,Dossier San Juan,600,1
106970931683692,Nueva Republica,Nueva Republica,600,1
428130581261351,Daniel Rotti,These ads ran without a disclaimer,597,3
108911018863904,Seba Peres,These ads ran without a disclaimer,596,1
481758135490423,Sicotasa Salta,These ads ran without a disclaimer,594,1
167074513484961,11Noticias,11Noticias,594,1
127659373911257,Pelikan Latino,These ads ran without a disclaimer,593,1
110474274662896,fede_sabino,These ads ran without a disclaimer,589,1
102042652735102,Diego German Sarna,Diego German Sarna,587,1
651400961869450,Mirada Central,Mirada Central,587,1
102269861749574,"KILL, THE ICON",These ads ran without a disclaimer,579,1
109452865434272,jrranavillaok,These ads ran without a disclaimer,577,2
109645545440375,Corrupt Impossible,These ads ran without a disclaimer,576,1
111088925308367,Sergio Ontivero,Andrés Alberto Frutos,575,1
499543913406126,La Cacharpaya,Lucia Veronica Rivera Morales,574,1
327454924058033,Mariano Campero,These ads ran without a disclaimer,574,2
1416621888603297,Gobierno de La Rioja,Gobierno de La Rioja,573,6
102401888964245,Barrio Parque América,These ads ran without a disclaimer,573,1
171617189539599,UCA Paraná,These ads ran without a disclaimer,572,1
340577086006224,CRI German,These ads ran without a disclaimer,571,2
369116827174448,Enrique moyanoo,These ads ran without a disclaimer,571,2
2116405255041248,Susana Zenteno,These ads ran without a disclaimer,565,1
107549138185979,AMA Agrupación Municipal Aguaray,Marines De Los Angeles Romero,564,5
118622714553090,Marcelo Bjorklund,Marcelo Bjorklund,559,2
112953171770658,frentedeizquierda_tdf,These ads ran without a disclaimer,558,2
1358967864150866,Ramon Cejas 2023,Ramon Cejas,558,2
108593491654964,Vamos Metán,Vamos Metán,549,1
104630912620139,historia.ordenmundial,These ads ran without a disclaimer,543,1
123993338188734,Samuel Andres Huerga,These ads ran without a disclaimer,542,1
269550333202528,Radio A 92.3,Radio A 92.3,536,2
107784062090550,Cybernetips,These ads ran without a disclaimer,536,1
306808303586174,Clare Bonnard,These ads ran without a disclaimer,536,1
101453102944786,Santiago Ramirez Keller Concejal - Lista 155,These ads ran without a disclaimer,535,1
101879876234643,martinfcelli,These ads ran without a disclaimer,529,1
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,526,6
107278443174,Mundo D,La Voz del Interior,522,1
102570387827628,Juscirlene Ribeiro Advogada,These ads ran without a disclaimer,520,1
105827774238496,luanagoesperes,These ads ran without a disclaimer,518,1
160510364129716,José Viñuela / Ciberperiodismo,Jose Francisco Viñuela Mondin,516,1
110796377156534,Radio y Televisión Argentina - S.E.,These ads ran without a disclaimer,513,1
108502450596098,Dirección de la juventud Famailla,These ads ran without a disclaimer,512,1
155788924989520,Mario Sampaolesi,Lucia Patricia Degracia,512,2
105068145018185,Daniel Russo,Luis Daniel Russo,511,2
640654743226303,granacosmeticos.jujuy,These ads ran without a disclaimer,506,1
110926978644134,maxturcodahas,These ads ran without a disclaimer,506,1
1320923477956340,Adrian Tagliari,Adrian Antonio Tagliari,505,1
104363445972691,carlostarulli,These ads ran without a disclaimer,505,1
118818882169254,Mauro Corbera,Mauro Enrique Corbera,500,1
102066889211664,AsambleaFederal,AsambleaFederal,500,1
1452217588346468,José María Albizo Cazón,José María Albizo Cazón,500,1
264337360627943,Alberto Molina,These ads ran without a disclaimer,500,1
105816368362368,Cámara Argentina de la Construcción Delegación Santa Cruz,Alejandro Miguel Nieva,500,1
426784927500908,Directo al Hueso,Martin Hauserman,500,1
298229490526726,Fundación Integrar,Fundación Integrar,500,1
110761317968775,Luciana De León,Luciana De Leon,500,1
116045469773781,Fundación Semillas,Maria Eugenia Jamarlli,500,1
101932465248756,Gustavo Piscitello,These ads ran without a disclaimer,499,1
291988664686885,•M I K A•,These ads ran without a disclaimer,498,1
121195937612854,Hungry Whirlwind,These ads ran without a disclaimer,491,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,491,9
113202258394139,cesarmalato,These ads ran without a disclaimer,487,1
100228361726313,Álvaro Zamora Consigli,Álvaro Zamora Consigli,486,1
151094608258885,El Chañar de mis Sueños,These ads ran without a disclaimer,486,1
100342506394165,Lucía Graciela Perete,These ads ran without a disclaimer,486,1
109418450464669,Agencia News,Agencia News,484,1
1309899612359659,Biodanza en TANTI y Carlos Paz,These ads ran without a disclaimer,484,1
104506834722485,Municipalidad de Colonia Aurora,These ads ran without a disclaimer,483,1
103057607926812,NCC Noticias,NCC Noticias,482,4
110929061989478,moralesnachito101,These ads ran without a disclaimer,482,1
115048299882694,Camila Sol Pérez,Camila Sol Pérez,482,2
407526486018371,Por un Nuevo Palpala,Por un Nuevo Palpala,480,1
803261253061016,Encuentro Cívico Chaco,Encuentro Cívico Chaco,475,1
638298683189782,Topclass Academy,These ads ran without a disclaimer,475,1
157698248164955,Alvaro Apud,These ads ran without a disclaimer,471,1
106667928775011,Sebastian Vinagre,Sebastián Vinagre,469,1
103408566035249,vamos_luisvallejos_2023,These ads ran without a disclaimer,467,3
103476561642168,Onemktdigital,Onemktdigital,466,2
126628870822051,Muy Mucha,These ads ran without a disclaimer,466,1
785820921558437,Jujuy Elige,These ads ran without a disclaimer,465,1
816808082008608,Matias Viola,These ads ran without a disclaimer,463,1
104157575852792,Juampy Carmona,These ads ran without a disclaimer,462,2
106062765789669,Liliana Medina,These ads ran without a disclaimer,462,1
103661660997630,Psicosocialparquechacabuco,These ads ran without a disclaimer,461,1
101842452888971,Lucia Raquel Muñoz Guilbert,These ads ran without a disclaimer,457,2
108860515377293,somoslonuevo,Visual,451,1
436246103621788,Damián Selci,These ads ran without a disclaimer,450,1
190795797650111,Universidad del Este,These ads ran without a disclaimer,449,1
119576754448670,baltasarlaragros,These ads ran without a disclaimer,445,1
111979235195228,TusPapers247.com,These ads ran without a disclaimer,444,1
105243405715121,aka_streykatt,These ads ran without a disclaimer,444,1
1663186513921870,Prototypes For Humanity,These ads ran without a disclaimer,444,1
100956962558580,cid_celebrity_encounters808,These ads ran without a disclaimer,444,1
1683682261907001,Coach Aylana Gazar,These ads ran without a disclaimer,444,1
698358220275228,Pablo Lucero,Pablo Andres Lucero,443,1
103880765969851,Fabian Manzur,Nestor Fabian Manzur,443,1
101675711517905,Diario del Independiente,Diario del Independiente,441,4
775357269485593,La Libertad Avanza Capilla del Monte,La Libertad Avanza Capilla del Monte,439,1
114170281263636,Liberal Noticias,These ads ran without a disclaimer,438,1
107278443174,Mundo D,These ads ran without a disclaimer,436,1
1441088049506943,De Marco  Damian,These ads ran without a disclaimer,432,2
996641350724959,Urgente Mendoza,Pablo Nathaniel Malagoli Morales,432,3
1028671680517136,El Show De Los Impactos,These ads ran without a disclaimer,430,1
216772129185874,Fede Garcia,These ads ran without a disclaimer,430,2
109241838658348,Matias Germán Salemi,These ads ran without a disclaimer,422,1
100689719674058,ceciliagarciacc,These ads ran without a disclaimer,420,1
1467041676908836,Sol Fernández,Frente de Todos General Villegas,417,1
229734064179468,Partido Nuevo Juventud,These ads ran without a disclaimer,417,1
222757368345320,Fernando Rivero,These ads ran without a disclaimer,417,1
108286381926256,Damián Karalitzky,These ads ran without a disclaimer,415,1
105943158661522,Torta Tortita,These ads ran without a disclaimer,411,1
105214910845622,Francisco Romero,Francisco Romero,410,1
222036948694933,Coco Chavez Diaz,These ads ran without a disclaimer,404,2
418961831627821,Gobierno de Timbúes,These ads ran without a disclaimer,404,1
133770640314385,Marcelo Rojas,These ads ran without a disclaimer,399,1
313970012376637,Milagros Moya,Comunicación Local,398,1
103402182742596,frentejusticialistarealico,These ads ran without a disclaimer,395,1
486610398153729,César Daniel Araujo,These ads ran without a disclaimer,394,1
199897540054379,Félix Gracia,These ads ran without a disclaimer,390,1
524376877608479,José Miguel Gauffin,NYZ Agency,388,1
170662123137948,Dr. Pablo Gonzalez,These ads ran without a disclaimer,388,3
102994542787273,Eduardo Basil,These ads ran without a disclaimer,387,1
1046650002101507,Malvina Gareca,These ads ran without a disclaimer,386,1
100675206093592,FU Felipe Vallese,These ads ran without a disclaimer,385,1
897870250225343,Sergio Panella,DOCE VISION,385,1
111945051894276,Kike Basualdo,These ads ran without a disclaimer,381,3
108278928857305,Hugo Roldan,These ads ran without a disclaimer,381,1
272614290284489,Juntos Freyre,These ads ran without a disclaimer,375,1
109312818807973,Fernando Baccichetto,These ads ran without a disclaimer,374,1
102559662806374,Iguazu.uncambioresponsable,These ads ran without a disclaimer,373,1
105965779154942,La RIOJA PUEDE,These ads ran without a disclaimer,368,2
998996436841492,Radio Inclusión Fm 103.7,Diario Inclusión,366,1
100249073063105,nehuquispe,These ads ran without a disclaimer,365,1
109192571757090,dnablock.ai,These ads ran without a disclaimer,364,1
114997124917663,CER Corzuela,These ads ran without a disclaimer,364,1
110211621910312,farm_nataliaszydlowski,These ads ran without a disclaimer,363,1
107450805128598,Horacio Fiorani,Horacio Fiorani,363,4
129330040611450,Empow'Her Global,These ads ran without a disclaimer,363,1
311431722397745,Unión Integral y Democrática de todos los pueblos-MID,These ads ran without a disclaimer,361,1
119855221082097,Nico Escurra,These ads ran without a disclaimer,360,1
704886506552995,Anto piedrabuena,These ads ran without a disclaimer,359,3
102726742143749,Articulación para el desarrollo de la Región Ica,These ads ran without a disclaimer,359,1
107769284163260,Agencia Foco,These ads ran without a disclaimer,359,1
101245565826583,lucaspinitkd,These ads ran without a disclaimer,356,1
1431888320420117,La Izquierda Diario,La Izquierda Diario,354,1
1434280456871325,Ricardo Bravo,These ads ran without a disclaimer,353,2
2312952772292761,thebluestributoagnr,These ads ran without a disclaimer,350,1
104748528176893,Nadia Mancebo,These ads ran without a disclaimer,346,1
108220741085434,Gabriela Ortiz,These ads ran without a disclaimer,346,1
104111515586064,Viva la libertad,These ads ran without a disclaimer,345,2
110924158639237,Silvia Valdiviezo,These ads ran without a disclaimer,345,1
107724598968699,Nestor Chak,These ads ran without a disclaimer,344,1
116303729752819,Mati Ripoll,Matias Nicolas Ripoll,341,1
108061471650955,SoluTec,These ads ran without a disclaimer,338,5
102284166002548,Javier Milei presidente 2023,These ads ran without a disclaimer,338,1
102334168886955,La Provincia 2.0,Isaac Rony Alburquerque Miranda,337,1
100829032992439,La Campechana,These ads ran without a disclaimer,332,1
102228264602354,Diputada Lorena Clara,Clara Lorena Fabiana,328,1
114217648329456,Isegoría consultores,These ads ran without a disclaimer,328,1
146822255731958,Fast Travel Games,These ads ran without a disclaimer,326,1
103265716089139,Partido Sur,These ads ran without a disclaimer,326,1
106309755506427,rafaelgarciaborda,These ads ran without a disclaimer,325,1
106875275519862,Morocco AM 2023,These ads ran without a disclaimer,324,1
1895575600722115,Carlos Alesandri OK,Carlos Alesandri OK,320,1
112660170271044,Daniela Godoy,Daniela Godoy,317,1
389462201679656,Cristian Cardozo,These ads ran without a disclaimer,315,1
194500177975835,Martin Franconi,These ads ran without a disclaimer,310,1
113610885022075,mopipaccionpoliticaok,These ads ran without a disclaimer,310,1
119656574352022,dirasuntosdocentes.pba,These ads ran without a disclaimer,307,1
113423241733053,Group Energy Solar,These ads ran without a disclaimer,302,1
111347435285857,Juan de la Cruz Córdoba,These ads ran without a disclaimer,302,1
111538338528221,Ignacio Nacho Correa,Ignacio Correa,302,1
399071583632998,Ramiro Ruiz,Federico Córdoba,301,1
110396068722350,Evoluciona Buenos Aires,Cristian Eduardo Cativiela,300,1
1558497147749042,Diario Alternativo Córdoba,Diario Alternativo Córdoba,300,1
105479475252542,Noticias Exaltación,These ads ran without a disclaimer,300,1
107718475591271,Juventud Libertaria Jujuy,These ads ran without a disclaimer,300,1
1041454559215254,Maira Leiva,Maira Leiva,300,1
102910146072924,izquierdasocialistatdf,These ads ran without a disclaimer,300,1
267436987068281,Yanina Luna,Yanina Luna,300,1
1826587657590624,Babel Diario Digital,Florencia Moreno,300,1
115813078140345,Amigurumis lindos,These ads ran without a disclaimer,299,5
107975088946980,Diego Quinteros Intendente,Santiago Ellena,297,1
106487958962800,toma_lapalapolitico,These ads ran without a disclaimer,295,1
100635528940318,Daniela Montalvini,Daniela Montalvini,294,1
100820235452245,Enfermeria Integrada,These ads ran without a disclaimer,293,1
109658222108311,DOBLE M Interiores,These ads ran without a disclaimer,292,1
239568083145400,Eduardo Correa,These ads ran without a disclaimer,292,1
1002905766562637,Gerardo 2023,These ads ran without a disclaimer,292,1
108284437430328,Claudia Loyola,Claudia Loyola,284,1
411188079024485,Hacemos Prensa,Hacemos Prensa,278,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,278,2
109114575499950,Silvio Berdu,These ads ran without a disclaimer,276,1
348540409349621,Seper Noticias,These ads ran without a disclaimer,273,1
105607552434777,Instalador Solar,These ads ran without a disclaimer,272,1
111576121317499,soberania.psiclica,These ads ran without a disclaimer,271,1
110475771542673,Republicanos Unidos Cañada de Gomez,These ads ran without a disclaimer,270,1
246465675499972,Raúl Sancho,These ads ran without a disclaimer,267,1
102539225345433,Pablo César Ramos,These ads ran without a disclaimer,266,1
890963650961977,Ramiro Ibarra,These ads ran without a disclaimer,266,1
819432244777358,Cabalgatas del Indio,These ads ran without a disclaimer,263,1
106548558037239,Corte media.,Corte Media,263,5
1499357633665032,IVAN KADI,These ads ran without a disclaimer,261,1
430906347042549,Ignacio García Aresca,Ignacio Jose Garcia Aresca,260,1
102372115981218,eliseomercado77,These ads ran without a disclaimer,259,1
1596756827286038,Inmobiliaria Jorge Padula,These ads ran without a disclaimer,259,1
398675146900419,José Luis Gioja,These ads ran without a disclaimer,259,1
110222323870573,Astro Noticias,Astro Noticias,255,2
113194831755283,Eduardo Simón Jure,These ads ran without a disclaimer,253,1
109966584062722,UCR Paclín,UCR Paclín,250,1
100830221304492,IBVM-CMWard,These ads ran without a disclaimer,250,1
105909719150381,study.con.ciencia,These ads ran without a disclaimer,249,1
108298402204975,Javier Alamino- Chimbas 2023,These ads ran without a disclaimer,246,1
117966544591004,franciscoactivista,These ads ran without a disclaimer,245,1
108248861009872,Método RESPEM,These ads ran without a disclaimer,245,1
378875359494716,NutriNews España,These ads ran without a disclaimer,245,2
101666962067527,Jorge Luis Codorniu,These ads ran without a disclaimer,245,2
109771878525357,chazarretatohusalmendraarqs,These ads ran without a disclaimer,241,1
104857581052512,Mauro Gabriel rueda,These ads ran without a disclaimer,241,2
889276661084019,INTI - MAGAZINE,These ads ran without a disclaimer,239,1
301538690026491,Lucas Bolla,These ads ran without a disclaimer,239,2
100440556219812,Chino Veron,These ads ran without a disclaimer,237,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,236,6
113054196923250,Portada,These ads ran without a disclaimer,234,1
117440515080092,La Usina Consultora,These ads ran without a disclaimer,233,1
106769531548615,Unidad y Compromiso,These ads ran without a disclaimer,232,1
358444557692897,Sindicato de Trabajadores Municipales de Mercedes,These ads ran without a disclaimer,231,1
267157683453270,"Comisión Municipal de ""Ahí Veremos - Pellegrini""",These ads ran without a disclaimer,229,1
100599591755417,karimalume,These ads ran without a disclaimer,229,1
100379975675892,Guillermo Córdoba,These ads ran without a disclaimer,229,2
101503892936757,Patricia Trach,These ads ran without a disclaimer,225,1
104535538481834,la25.upcapital,These ads ran without a disclaimer,224,1
119994807665857,Manuel Segovia Concejal,These ads ran without a disclaimer,224,1
101436018708005,Realidad Catamarca,Realidad Catamarca,222,16
107224189007935,Alejandro Molina Intendente,These ads ran without a disclaimer,222,1
103902772675099,Paola Noboa,These ads ran without a disclaimer,222,21
105434295876078,redjuafro.lac,These ads ran without a disclaimer,222,1
117052698001766,First Wala,These ads ran without a disclaimer,222,1
105311938353424,Trading Legend รวยรวยรวย - 37Games,These ads ran without a disclaimer,222,3
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,222,1
103815142708182,andruszczukjaime,These ads ran without a disclaimer,222,1
100676116352459,jgpstudio,These ads ran without a disclaimer,222,1
109062828734912,Юридические услуги,These ads ran without a disclaimer,222,1
102403598789093,fundacioncadal,These ads ran without a disclaimer,222,1
1484031468591827,nexos+1,These ads ran without a disclaimer,222,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,222,2
110419242005451,Unlock The Ball,These ads ran without a disclaimer,222,2
100470412281645,Gerovit Company,These ads ran without a disclaimer,222,1
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,222,2
191236380952424,Patricia Chabot Producciones,These ads ran without a disclaimer,222,1
224043818346072,LEDS LAC,These ads ran without a disclaimer,222,1
120653470956423,melissadez_,These ads ran without a disclaimer,222,1
378036902617379,ATFX,These ads ran without a disclaimer,222,1
101979072778859,wanderley_todai,These ads ran without a disclaimer,222,1
102382772020688,Inspenet,These ads ran without a disclaimer,220,2
589925461088699,Javier Pucharras,These ads ran without a disclaimer,220,1
1215954961915796,RumiNews España,These ads ran without a disclaimer,218,1
113165553585195,Sentimiento Verde Viajes,These ads ran without a disclaimer,215,1
103515045797483,el_codigo_producciones,These ads ran without a disclaimer,214,1
112651798079397,espacios.psy,These ads ran without a disclaimer,213,1
116617641368990,smartpos.ok,These ads ran without a disclaimer,213,1
103144219162495,Nutri Salud Alimentos,These ads ran without a disclaimer,212,1
481089412272066,Cristian FRIAS,These ads ran without a disclaimer,211,1
100803106275081,Tren Historico Villa Elisa,These ads ran without a disclaimer,208,1
111542721915368,Naturalmente bella,These ads ran without a disclaimer,203,2
101944424890865,Armando Raul Silva,These ads ran without a disclaimer,203,1
342991135813921,Daniel Molina,These ads ran without a disclaimer,202,1
103453568539556,Emanuel Arranz,These ads ran without a disclaimer,202,1
111508298000029,dario.lesca,These ads ran without a disclaimer,202,1
2051067445198623,APLANET,These ads ran without a disclaimer,201,2
267535190326216,Juan Fernández,Juan Eduardo Fernández,200,1
1276960812425550,Esteban Elizondo,These ads ran without a disclaimer,199,1
111053841994308,encuentroporlosreartes23,These ads ran without a disclaimer,197,1
102236771525161,Carlos Arnedo,Carlos Arnedo,193,1
287842647957979,EU International Partnerships,These ads ran without a disclaimer,191,1
1582097658746272,safe2choose,These ads ran without a disclaimer,191,1
107361752336016,Unidos por Galpón,These ads ran without a disclaimer,189,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,189,7
101092639094951,namysto_lialka,These ads ran without a disclaimer,189,1
103934207741083,Selena Ryan,These ads ran without a disclaimer,189,1
1573569742675365,Voltalia,These ads ran without a disclaimer,184,1
2148939445186104,Dario Chesta,Pia Caballero,183,1
520260311500908,Hernan Navarro,These ads ran without a disclaimer,183,1
102436216180883,Cinco Saltos #Ahora,These ads ran without a disclaimer,180,1
130136833750497,IELTS Official,These ads ran without a disclaimer,180,1
121049160927887,nicolasgalassiok,These ads ran without a disclaimer,178,1
107331845655362,Leelo aca,These ads ran without a disclaimer,174,1
121617434239734,"Teresa Calleri, rumbo a la Legislatura  Porteña, La fuerza del Cambio.2023",These ads ran without a disclaimer,174,1
395888143760168,Franco Yanotti & Asoc.,These ads ran without a disclaimer,174,1
1310708765729846,Patricio Civit,Patricio Adan Civit,174,2
105079679243308,Dardo Guzmán,These ads ran without a disclaimer,172,1
116691081403673,Dardo Guzman,These ads ran without a disclaimer,169,1
573164489735165,Expresar,These ads ran without a disclaimer,167,1
105712152391313,Hispanic Kids' Health,These ads ran without a disclaimer,164,1
117802747946282,Sentir Tolhuin,Norberto Fernando Davila,164,1
108703233954802,Dr. Walter Orlando Gonzalez,These ads ran without a disclaimer,162,1
105072922584912,Facundo Vecinalismo Martinez,These ads ran without a disclaimer,162,3
1116134798424337,JuanMa Barenghi,Juan Manuel Barenghi,159,1
111226001953895,Maximiliano Nahuel Barros,These ads ran without a disclaimer,159,1
442285665919263,Enrique Cresto,These ads ran without a disclaimer,157,1
565225540184937,CGTN,These ads ran without a disclaimer,156,6
682454538455495,Iván Mizzau,These ads ran without a disclaimer,155,1
109226182144004,vivamosgiardino,These ads ran without a disclaimer,153,1
124654327208428,ricardo_gonzalez_a_y_b,These ads ran without a disclaimer,153,1
394669104412035,Sergio Vaca,These ads ran without a disclaimer,149,1
109761962083673,nancyfigueroa.ok,These ads ran without a disclaimer,149,1
103798061978615,Frente Amplio Justicialista,These ads ran without a disclaimer,149,1
101369495514567,Realidad Córdoba,Realidad Córdoba,148,5
100210382927572,Jorge Ruben Urbieta,These ads ran without a disclaimer,146,1
100659151989569,Beyond Curiosity,These ads ran without a disclaimer,146,1
517175865060779,Rosita y un Lobo Feroz,These ads ran without a disclaimer,144,1
100550676391230,Marcelo Villanueva Intendente,Marcelo Villanueva Cosquin,141,1
115207861553384,JULIO JALIT,These ads ran without a disclaimer,141,1
115695838170747,Mariano Pastrana,These ads ran without a disclaimer,138,1
106388015081214,Fede Carballeira,These ads ran without a disclaimer,135,1
113199607125388,lasmariposasyeltiempo,These ads ran without a disclaimer,133,1
488517991163574,Crianças de Terreiros.  Fotoetnografia Miúda #KékeréUERJ,These ads ran without a disclaimer,133,1
112994818439099,Alejandro Martinez,These ads ran without a disclaimer,133,1
1768095250156650,Marcela Salgado Emiliano,These ads ran without a disclaimer,133,1
109926928389181,Gabriel Nunes,These ads ran without a disclaimer,133,10
263901104279596,Sara Correa,Sara Correa,131,1
148770319024809,Juan Pablo Godoy Vélez,These ads ran without a disclaimer,130,1
1559141120979945,Maizar - Asociación Maíz y Sorgo Argentino,These ads ran without a disclaimer,130,1
103848039309631,chepeelcaballito,These ads ran without a disclaimer,129,1
116714671369596,mairabstocco,These ads ran without a disclaimer,125,1
111760630948913,Estudio Jurídico AC Aurrecochea&Casadei,Estudio Jurídico AC Aurrecochea&Casadei,125,2
101865406183671,davidcenturion87,These ads ran without a disclaimer,123,1
221968985062775,Ballet Internacional de la Provincia de Santa Cruz Argentina,These ads ran without a disclaimer,123,1
113657715040218,José Enrique Peze,These ads ran without a disclaimer,121,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,120,44
480756222382381,Quiencomotucristina2019,These ads ran without a disclaimer,118,1
106456802429113,Damián Morais,Damián Morais,116,2
105495679026535,Narváez Ramos,These ads ran without a disclaimer,116,1
102271541469814,Ahora Olavarría,These ads ran without a disclaimer,115,1
111196441899324,Casas Solares,These ads ran without a disclaimer,111,6
131189377574,MDPI,These ads ran without a disclaimer,110,2
118708984546682,Pecho López,These ads ran without a disclaimer,109,1
101122959608886,Pablo Chichí Murúa,These ads ran without a disclaimer,108,1
102261899525247,forsa_maule,These ads ran without a disclaimer,107,1
1823807254333065,Soy Más País,These ads ran without a disclaimer,106,2
108310030871947,Martin Cordoba,These ads ran without a disclaimer,102,2
100939596240053,juventud.libertaria,These ads ran without a disclaimer,≤100,1
109679312105856,makessensemagazine,These ads ran without a disclaimer,≤100,1
115261629106846,Jesús A. Losana,These ads ran without a disclaimer,≤100,1
104722751816273,Diplomatura en Bioarquitectura,These ads ran without a disclaimer,≤100,1
111801341551534,Cristian Rojas,Cristian Ariel Rojas,≤100,2
1439672939588656,Arto Kalciyan,Leonardo Gabriel Forgia,≤100,1
100421290163591,Radio G Tucuman,These ads ran without a disclaimer,≤100,1
545397809263284,Andrea Valderrama,Maria Andrea Valderrama Calvo,≤100,1
117036884684307,Manuel Garcia,These ads ran without a disclaimer,≤100,1
102475204532104,SEOJH Fesimubo,Luis Alberto Quiroga,≤100,1
