Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
130935260328658,Première Urgence Internationale,Première Urgence Internationale,34309,93
112274740305770,Sauvons les koalas,These ads ran without a disclaimer,34094,640
123910440019,Renew Europe,Renew Europe Group,33849,54
105464744312716,Mon-Comparateur.fr,These ads ran without a disclaimer,33740,49
105439357509813,Epanda,Guillaume Martin,33720,923
87337929751,C8,These ads ran without a disclaimer,33307,29
1717696765155553,Veolia Eau d'Ile-de-France,These ads ran without a disclaimer,33156,4245
115053675196280,Nana,Nana,33043,3
376828926453369,Mon énergie solidaire,These ads ran without a disclaimer,33033,126
1981871332106127,Programme pour la Transition Energétique,These ads ran without a disclaimer,32942,282
101106058167117,Green Management School,MediaSchool,32931,178
788486567982191,Direction Générale des Douanes et Droits Indirects,La Direction Générale des Douanes et Droits Indirects (DGDDI),32917,15
139957696020854,PYRAMIDE DISTRIBUTION,PYRAMIDE DISTRIBUTION,32542,700
363625503719215,Défenseur des droits,Défenseur des droits,32500,9
677902065668703,Fondation des Femmes,Fondation des femmes avec des coupons publicitaires Facebook,32225,106
105494544395779,Nouvelle Réduction d'impôt 2020,These ads ran without a disclaimer,32220,318
169065407139584,Tilt,Tilt,32064,36
298009277375,ŠKODA,These ads ran without a disclaimer,31852,8
49173930702,Le Point,These ads ran without a disclaimer,31755,196
518052594873131,Purpoz,Parlement & Citoyens,31639,184
100845797055125,LinkedIn,These ads ran without a disclaimer,31532,6
291803297264,Action Education - en français,Aide et Action - Officiel,31173,919
625616024204368,DIGNITE international,Dignite International,31017,385
154763104543358,Vision du Monde,Vision du Monde,30695,733
229366650431028,BICE - Bureau International Catholique de l'Enfance,BICE - Bureau International Catholique de l'Enfance,30450,771
105961258357742,NOWU,France Télévisions,30362,60
424922021243063,Loopsider,Loopsider,30305,150
108896117589490,Opera News Germany,These ads ran without a disclaimer,30125,5
620603471382277,Memento Distribution,Memento Films Distribution,29667,258
335960503093998,Avenir de la Culture,Avenir de la Culture,28976,104
412121566060960,Panneaux Solaires France,These ads ran without a disclaimer,28960,622
178362315106,European Parliament,These ads ran without a disclaimer,28870,34
108767337651693,Mes Aides Energie,These ads ran without a disclaimer,28807,862
