Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
1061053830624148,BC New Democrat Caucus,BC New Democrat Caucus,48349,56
101334162642828,Contract with Langley,Contract with Langley,48309,112
114575270249965,Priorities Matter,Priorities Matter Toronto,48273,32
124623407628560,Banque Nationale,Banque Nationale,48217,17
100222008179889,Dr. Leslyn Lewis,Leslyn Lewis Campaign,48165,40
154769584612096,Au Noir,Au Noir,48047,15
101341720011488,ONFR+,Groupe Média TFO,47903,451
152542414874330,CIBC,CIBC,47842,6
2112106495731697,Wild First,These ads ran without a disclaimer,47765,131
156235841087715,FTQ,Fédération des travailleurs et travailleuses du Québec,47531,80
1538230646323033,SecondStreet.org,SecondStreet.org,47174,322
131517023569105,Arthritis Society Canada,Arthritis Society,47140,297
304423759751320,Canada's Ecofiscal Commission,Canada's Ecofiscal Commission,47009,1196
181023521934363,Corona Canada,These ads ran without a disclaimer,47003,29
408450975937477,"Parm Gill, MPP","Parm Gill, MPP",46679,116
914028275655805,Fire Fighters for Canada,IAFF Canada - AIP,46668,200
804723003060590,Community Building Standard,Community Building Standard,46520,847
516401211852429,ICBA - Independent Contractors and Businesses Association,Independent Contractors and Businesses Association of BC,46036,162
425123064945465,Republican Party of Canada,Rob Carbone,45986,373
194782249201,Canadian Association of Petroleum Producers (CAPP),These ads ran without a disclaimer,45986,75
444008735617762,Canadian Cancer Survivor Network,Canadian Cancer Survivor Network,45828,48
203553363184677,Somersby,Carlsberg Canada Inc,45756,67
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,45650,197
105678270823769,Schroeder Policy Group,Schroeder Policy Institute,45199,38
101630241195061,MissingB,These ads ran without a disclaimer,44860,9
1553269028327267,Star Sponsored,The Toronto Star,44794,96
124292834301914,MoveUP,MoveUP,44475,76
108620113946423,Conservative Victory,Conservative Victory,44470,93
1879967062280499,BC Proud,BC Proud,44455,65
134455149912301,Seva Canada,Seva Canada,44375,468
230448456985193,Elections Ontario,Day Communications,44350,15
182365048474566,Scott Moe,Saskatchewan Party,44329,92
178214272854684,Travis Toews,Toews for Alberta,44320,77
95938536190,Shoppers Drug Mart,These ads ran without a disclaimer,43986,4
285960408117397,Premières Nations et Inuits en santé,Services aux Autochtones Canada,43918,11
106172275200668,GetBuilding,GetBuilding,43620,25
106230847435654,Calgary's Future,Calgarians for a Progressive Future,43613,282
233017897569896,Emplois en régions,These ads ran without a disclaimer,43549,50
277005566267077,Blueland,These ads ran without a disclaimer,43397,46
121681904511500,CMHA National / ACSM National,Canadian Mental Health Association,43270,88
190977078433,IKEA,IKEA Canada,43041,8
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,42896,13
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique,42883,23
100357224659544,Driving Choice,Insurance Bureau of Canada,42790,161
464371377713541,We Are Planet Hope,These ads ran without a disclaimer,42470,23
168889579973,Fondation David Suzuki,Fondation David Suzuki,42385,421
24287259392,Nestlé,These ads ran without a disclaimer,42362,22
1301807323163921,Notice Hair Co.,Unwrapped Life,42338,56
1804238833213627,Ken Sim and ABC Vancouver,A Better City (ABC) Vancouver Association,42186,68
222322717930469,Government of New Brunswick,Government of New Brunswick,42173,76
636279863159648,FordNation,Ontario PC Party,42110,138
2230373023847211,Disability Benefits Canada,These ads ran without a disclaimer,42042,322
95938536190,Shoppers Drug Mart,Shoppers Drug Mart Inc.,41843,3
275905596347429,The Orca,The ORCA,41488,146
102797254657675,No to No Fault,No To No Fault,41162,473
406984886039798,Saskatchewan Foster Families Association,Saskatchewan Foster Families Association,40993,24
109047927209892,"Affaires, économie et innovation Montréal",Ville de Montréal,40992,93
1440240282902180,Teck,Teck,40988,334
16761458703,University of British Columbia,These ads ran without a disclaimer,40909,36
19746387261,Humane Society International,These ads ran without a disclaimer,40406,223
105385975230091,Team for a Livable Vancouver,TEAM for a Livable Vancouver,40329,71
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),39900,129
703223653026887,National Association of Federal Retirees,National Association of Federal Retirees,39842,110
1693504040927699,Ontario Proud,Ontario Proud,39716,33
253146051507743,SQC - Syndicat Québécois de la Construction,SQC - Syndicat Québécois de la Construction,39507,586
263547640436466,PC Party of Manitoba,the Financial Agent for the PC Party of Manitoba,39299,27
273805206181,Montreal Gazette,a Montreal Gazette advertiser,39124,21
103912195154922,CiviX West Vancouver,CIVIX WEST VANCOUVER ELECTOR SOCIETY,39076,115
1530293140634544,"No Options, No Choice","No Options, No Choice Project",39043,79
318106055639981,Complete the Plan,Neighbourhood Pharmacy Association of Canada,39038,21
176256900912,Saskatchewan Party,The Saskatchewan Party,38997,90
138822135421,SickKids Foundation,SickKids Foundation,38945,288
288071767516,Democrats Abroad Canada,Democrats Abroad,38705,242
203652059653094,Government of British Columbia,These ads ran without a disclaimer,38667,34
107385241806,Plan International Canada,These ads ran without a disclaimer,38655,446
84284465067,Easyread - helping children to read and spell made easy with visual phonics,These ads ran without a disclaimer,38518,10
112311620153664,Ecoplay,Mistplay,38515,100
278388139026064,Patrick Brown,Patrick Brown,38396,102
333599977138709,Grains du Québec,"Les Producteurs de grains du Québec, de l'Ontario et le Conseil de grains de l'Atlantique",38347,8
490880564272603,CIPP - Civic Institute of Professional Personnel,CIPP - Civic Institute of Professional Personnel,38214,75
2112106495731697,Wild First,Wild Salmon Forever Society,38188,566
184270024968199,OREA,The Ontario Real Estate Association,38182,44
192090351516372,Angus Reid Forum/ Forum Angus Reid,These ads ran without a disclaimer,38177,264
152164784840300,Stella Artois,These ads ran without a disclaimer,37984,2
218929778537431,Canadian Life and Health Insurance Association - CLHIA,Canadian Life and Health Insurance Association,37809,316
248281845216826,Bell Canada (Français),Bell Canada,37658,29
111231197686977,The Breach,The Breach,37373,209
924082170958354,True North Disability Services,These ads ran without a disclaimer,36991,12
410440055654035,BC Building Trades,BC Building Trades,36986,105
104128641336287,Indigenous Resource Network,Indigenous Resource Network,36978,277
90032605269,UHN Foundation,Toronto General & Western Hospital Foundation,36935,437
322766543925,Healthcare Excellence Canada,Canadian Patient Safety Institute,36923,75
2161474537462046,Solar X,These ads ran without a disclaimer,36907,15
9226212436,SaskPower,SaskPower,36900,59
426142360767608,United Way Simcoe Muskoka,United Way Simcoe Muskoka,36879,187
1438704663020227,PC Party of Newfoundland & Labrador,PC Party of Newfoundland & Labrador,36857,351
883120228472315,Agriculture and Agri-Food Canada,Agriculture and Agri-Food Canada,36733,10
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,36692,1
1472106373062577,Léger,Léger,36605,550
102794729214729,Avoid the Shock,Insurance Bureau of Canada,36582,27
104649894528662,Ékoverda,Ékoverda,36334,239
127882984614,Manitoba NDP,Manitoba NDP,36245,603
473938159625580,Audible,These ads ran without a disclaimer,36219,22
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,36163,36
129648666837,Unite Here! Local 40,UNITE HERE! Local 40,36095,164
213972982110718,Terry Beech,Terry Beech,36074,257
166673603350483,Nova Scotia PC Party,Nova Scotia Progressive Conservative Party,36055,106
172923782752077,Tree Canada / Arbres Canada,Tree Canada / Arbres Canada,36043,44
53321777320,Coeur + AVC,Coeur + AVC,35836,393
144739965614660,CIJA,CIJA,35827,194
321351607970406,The Narwhal,The Narwhal,35818,130
136476216406652,National Union of Public and General Employees,The National Union of Public and General Employees,35492,71
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,35457,788
106365669977985,Unpointcinq,Unpointcinq,35335,446
198195040707,Projet Montréal,Projet Montréal,35333,207
1418588035075939,Encor by EPCOR,Encor by EPCOR,35296,41
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,35223,17
26394435211,Canadian Cancer Society,Canadian Cancer Society,35190,158
103605915437,Right To Play,Right To Play International,35184,80
209092429135071,OilPrice.com,These ads ran without a disclaimer,34973,14
181479883720,Tommy Gun's Original Barbershop,Tommy Gun's Original Barbershop,34964,1274
34306168485,Habitat for Humanity Canada,Habitat for Humanity Canada,34957,307
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec,34825,152
108267600567032,UBI Works,UBI Works,34770,604
107265247814647,Shaping Alberta's Future,Shaping Alberta’s Future,34761,12
386234648495459,Home Care Ontario,Home Care Ontario,34754,63
109351050711893,IndigiNews,The Discourse,34701,315
560383650771503,Wayne Long,Wayne Long,34697,815
115835521825983,UNHCR Canada,These ads ran without a disclaimer,34693,71
278389879414203,Rajan Sawhney,Rajan Sawhney Leadership Campaign,34593,60
1465280813696732,CUPE Local 37,CUPE Local 37,34580,51
192090351516372,Angus Reid Forum/ Forum Angus Reid,Angus Reid Forum/ Forum Angus Reid,34573,166
725439897501390,Pollara Strategic Insights,Pollara Strategic Insights,34454,152
32204506174,CityNews Toronto,These ads ran without a disclaimer,34424,29
960137963998115,Greenfield Natural Meat Co.,Maple Leaf Foods,34403,10
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,34382,1257
8849676068,John Horgan,BC NDP,34183,264
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,34169,165
398088657055554,City of Brampton – Your Local Government,The City of Brampton,34162,42
1602582443382188,Clear Seas,Clear Seas,34162,650
136350861428,Sierra Club BC,Sierra Club BC,34025,127
49370559799,Ducks Unlimited Canada,Ducks Unlimited Canada,33947,158
2074711399457177,Jagmeet Singh: Real Action,United Steelworkers union,33926,477
544846182381424,United Conservative Caucus,United Conservative Party Caucus,33921,71
173928532656310,Garnett Genuis,Garnett Genuis,33803,50
210735655688183,Colgate,These ads ran without a disclaimer,33801,2
112577390622589,New Blue Party of Ontario,New Blue Party of Ontario,33637,13
164743890207568,Health Sciences Association of British Columbia,Health Sciences Association of British Columbia,33621,51
1203834589753669,Prabmeet Singh Sarkaria,Prabmeet Singh Sarkaria,33536,51
83387648965,Crossroads International,Carrefour International,33441,441
485859941487813,Ensemble Montréal,"Jonathan Cohen, agent et représentant officiel - Ensemble Montréal",33303,85
115168348523021,UFCW Local 832,UFCW Local 832,33269,43
28166312427,Ontario Association of Optometrists,Ontario Association of Optometrists,33159,36
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,33137,55
317057892027932,Media Action Plan / Plan d’action média,Unifor Canada,33056,27
223690544429339,Ethelo,Katerina Annelizabeth Ann Cookson,32995,109
147467808145,Fondation CUSM - MUHC Foundation,Fondation CUSM | MUHC Foundation,32976,295
195636080784230,Jeromy Farkas - Standing Up For Calgarians,Farkas for Calgary Campaign,32691,37
111462478865180,City of Ottawa,City of Ottawa,32686,141
111064284385333,Notjustajob.ca,NotJustAJob.ca,32674,130
208246269225407,Mulligan Defence Lawyers,Mulligan Defence Lawyers Law Corporation,32616,123
29313088338,This Hour Has 22 Minutes,This Hour Has 22 Minutes,32601,109
26089638685,Alexandre Boulerice,Alexandre Boulerice,32585,310
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,32519,660
110647608222125,Respect Fast Food Workers,Service Employees International Union,32507,67
129889047033219,Breakfast Television,These ads ran without a disclaimer,32443,5
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),32391,169
106881344338105,Ontario Long Term Care Association,Ontario Long-Term Care Association,32283,29
152780281465715,BC Diabetes,BC DIABETES,32111,15
232300463471296,National Bank,National Bank,32109,19
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,32107,145
257741694238490,Collège des médecins du Québec,Collège des médecins du Québec,31893,168
583748972112209,Stand for Wood Buffalo,CUPE Alberta,31671,6
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,31653,71
796418163759235,GreenPAC,GreenPAC,31588,251
345897415522429,Élections Montréal,Élection Montréal,31579,220
166091507144,Le Canada se Souvient,Veterans Affairs Canada,31576,5
544846182381424,United Conservative Caucus,United Conservative Caucus,31460,26
149632851777318,WaterAid Canada,WaterAid Canada,31440,587
169786479785436,Real Canadian Superstore,These ads ran without a disclaimer,31258,3
541315122557352,CODE NGO,CODE NGO,31257,220
103047522107786,Pacific Prosperity Network,Pacific Prosperity Network,31227,68
228128483994287,RBC Race for the Kids Toronto,RBC Race for the Kids Toronto,31031,411
78753328415,Dogwood BC,Dogwood BC,31001,310
102828041144081,Here For Students,Here For Students,30981,31
832116380181697,The Discourse,The Discourse,30975,454
