Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
106297948403248,Jaime Méndez Concejal,Jhonatan David Vera Ayala,3416872,8
110132404459332,Isabel Mezquita,Isabel Mezquita,3403949,39
125249971414945,Hugo Meza,Hugo Joel Meza,3388864,34
110665567053224,DimartinoIntendente,Dimartino,3384404,322
104298665135669,Partido de la Juventud CDE,Georginio Ever Rojas Borja,3377497,12
108779854000922,Enrique Quintana,TEJUParaguay,3357505,30
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,3345245,14
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,3309196,9
515171205348049,El Dorado - Restaurante,Platcom py,3296159,93
116747321316881,Javier Ferreira,Javier Ferreira,3266419,13
110754291695085,Luz Borja,Luz Borja,3258509,6
347655473131307,giannipaciellol,These ads ran without a disclaimer,3253465,1
104927881115769,Mabel Gómez Jara,Liz Mabel Gomez Jara,3249228,39
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,3226289,26
104071108626132,Marti Trinidad Concejal,Marta  Graciela Trinidad Guzman,3212849,15
1593137817568186,Lic. Modesto Paredes,Isaac Godoy Larroza,3196230,24
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,3181124,2
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,3173286,58
792278380804914,Diego Riveros,Mary Paz Riquelme Navarro,3170169,20
221829277840831,Luis Alberto Wagner,Cintya Pamela Vigo Amarilla,3135969,12
106317904852122,Julio Enrique Vazquez Gonzalez,dante revelli,3135409,11
665680343451704,Lider Amarilla,Susana  Gabriela Britez Prieto,3130018,15
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,3124279,24
106835288821088,Antonio Garcia Frasqueri,Antonio Ramon Leonardo Garcia Frasqueri,3120574,10
347905593190783,Ivan Velazquez,Hector Ivan Velazquez Dominguez,3115190,31
842985112443215,Ulises Quintana,Jorge Alberto Romero Morales,3113289,25
586900951991270,Ing. Richard Duarte,Richard David Duarte Quiñones,3103342,65
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,3077250,30
1365651890238610,Soberanía Paraguay,PrensaPy,3069654,68
105052422297773,Pedrito Gómez,Mario Alberto Velázquez Duarte,3065731,29
196599783696918,Efrain Alegre,These ads ran without a disclaimer,3052536,14
106413945697461,Vicenta Cano,Vicenta Cano,3038503,28
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,3033110,10
2330280397223551,Ing. Elvio Enciso 2021,Nestor David López Arroyo,3030089,15
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,3017361,44
2313390342074494,JOSE LIN Chicolin,JOSE LIN Chicolin,3003432,11
77340508230,Refopar (Reforestemos Paraguay),Paul Jan Anna Frans Maria Janssens De Vroom,3001377,86
100897992786802,Carolina Ferreira,Carolina Ferreira González,3000000,4
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,2989626,3
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,2951227,98
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,2933284,36
101259895484823,Fernando Esteche Lista 10,Fernando Javier Esteche,2906269,11
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,2896453,72
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,2895040,27
131915497570975,Manuel Aguilar,Jose Manuel Aguilar Bogarin,2877665,37
105951684150779,José Chechito López,José Chechito López,2868514,39
773720583042911,La Verdad Digital Noticias,La Verdad Digital Noticias,2844113,65
104762035619626,Randy Soto Sachelaridi,Randy Soto,2833806,18
119582258127974,Nayib Bukele,These ads ran without a disclaimer,2831427,6
827201027312903,César LANDY Torres,Jose Dolores Zarate Gonzalez,2827676,27
108956608577334,Gaspar Centurión,Gaspar Centurión,2796200,28
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,2789573,17
1593137817568186,Lic. Modesto Paredes,Egar Sebastián Acosta Ferreira,2776849,26
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,2764777,10
105056388331359,Luis Narvaja Intendente Lista 40,Carlos Javier Martinez Narvaja,2757262,14
108435841383351,Nelson Medina Concejal por Lambaré,Movimiento Renovación Lambareña Teete -PLRA,2755910,6
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,2755573,85
107615894058102,Fiorella Forestieri,Tania Lezcano,2748821,16
106779001870381,Paulina Villanueva Senadora 2023-2028,Eusebio Villanueva,2720631,34
336976913163396,Luifer Bernal,Luis Fernando Bernal Mazo,2710054,22
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,2708017,33
103660328463040,Rodrigo Osorio - Concejal San Lorenzo 2021,Rodrigo Daniel Osorio Marin,2707405,15
1593908204188878,Arq. Carlos López,Fabio Raul Morales Insaurralde,2701999,14
141678063114851,Ruben Velazquez,Celso Kevin Ramon Sánchez Florentin,2698089,3
103736505140638,Tomás Rodríguez Lista 2 Opción 7.,Nahuel Ayala Gomez,2686558,30
109103014663495,Dr. Barreto Medina,Mirian Elizabeth Toledo Vargas,2674935,20
103849005131217,David Concejal,Liberty Tech,2667448,7
278728449200184,Avo Rivas,Gustavo Anibal Rivas Rojas,2664703,38
369459806501915,Salyn Buzarquis,Tania Lezcano,2656547,4
105678502467624,Soledad Villagra,Soledad Villagra Carron,2638663,36
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,2637692,12
147751821930575,Salud Digital Fundación Carlos Slim,These ads ran without a disclaimer,2601443,3
591005821010442,Raúl Latorre,Derlis Becker,2600000,2
227495967637768,Robert Rojas,Susana  Gabriela Britez Prieto,2595544,51
505462589951808,Eduardo Florentin,Florentin Bolf Eduardo Victor,2561470,22
107584705358675,Rodri Fretez,Clicnovo,2544181,13
102353518483649,Paulina Serrano,Arena Media Boutique,2536384,12
158751479623681,Sara Duprat,Sara Rossmary Duprat Escobar,2530419,28
577453528957096,Rocio Abed,Isabel Anahi Palacios Arrúa,2528391,13
118890043360348,Pedro Santa Cruz,Pedro Santa Cruz,2526665,10
1734894683407567,Municipalidad Hernandarias,Eric Fabian Benitez,2509756,152
108982768685910,Cynthia Rios Diputada,Wilson Armoa,2483707,33
104349688358332,Rosanna Rolón,Paola Soledad Vera Leiva,2467037,5
108726068722756,Narciso Castillo,Narciso Castillo,2451079,35
888301827879665,Aldo Bogarín,Aldo Bogarín,2443018,18
106511610043389,Jorge Rolón Luna,Jorge Rolón Luna I,2433020,7
722286661897566,Edith Cabral - Diputada,Edith Concepcion Cabral Rebey,2425872,112
112406317742480,Eugenia Aquino - Concejal,Maria Eugenia Aquino Fontana,2425417,12
101579078684340,Lucas Corrales,Juan Sebastian Garay Medina,2410548,28
101031596152572,Abg. Emilio Tillería - Senador,Abg. Emilio Tillería - Senador,2399926,7
171222730424081,Michel Flores Fernández,Michel Patricio Flores Fernandez,2397931,50
1591680444424785,Bruno Masi,PEN & Xnet Soluciones Digitales,2395304,11
1011833908887463,Atilio Alegre,Atilio Augusto Alegre Schlamelcher,2387759,12
106104815567034,Luis Villalba,Cesar Joel Godoy Rojas,2386523,18
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,2378564,25
392501567470357,Martín Arévalo,Aditardo Vazquez Rojas,2372829,4
109103004810823,Osvaldo Zayas Concejal 2021,Jose Osvaldo Zayas Britos,2354744,20
101018585350681,Concertación San Lorenzo Se Puede,Milagros Arami Nuñez Alonzo,2350143,22
339833846056050,Equipo Joven Patria Querida,Juan Gabriel Nuñez Caceres,2341275,13
110303418588991,Baby Appleyard,Baby Appleyard,2335265,2
103429818624929,Edu Garay,Eduardo Garay,2332271,35
554393001713792,Beto Ovelar,Juan Roberto Villaverde Emategui,2320052,58
1510805942583059,Norma Zarate de Monges,These ads ran without a disclaimer,2307437,39
209162673317699,ManoBook,These ads ran without a disclaimer,2305110,8
107706177740738,Periodismo 29,PrensaPy,2297724,19
104395551660554,Belem Melgarejo Jara,Hugo Milciades Morel Figueredo,2282912,23
591953894558156,Lydia Galarza,Esteban Alejandro Cherañuk Mazalewski,2279014,22
1765877840364105,Roman Cuyer,Roman Victorio Gomez Cuyer,2276527,47
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,2264175,5
384966008243847,Banco Continental,These ads ran without a disclaimer,2251557,2
413305998874911,Ing. Digno Caballero Ruiz,Derlis Damián Talavera,2238008,20
815057281863786,Eladio Ramirez LALO,Eladio Concepcion Ramirez Torres,2235418,43
101384675336775,OSCAR LÓPEZ Tu Concejal,Yisel Maria Esperanza Ojeda Lopez,2235082,107
106352055606610,Alejandra Valiente Diputada2023,Alejandra Valiente Diputada2023,2233823,18
1150055398455917,C9N Paraguay,C9N Paraguay,2233165,11
109091011430956,Ultra Fighter: Supernova,These ads ran without a disclaimer,2229990,14
474276366001351,PayPal,These ads ran without a disclaimer,2218917,1
165971293736239,Natalia Ruiz Díaz Medina,Hugo Cesar Casco Galeano,2216253,39
1638153063087194,Luciano Bobadilla Concejal,SM realizaciones,2214555,34
111586216846215,Raúl Szarán,Raul Job Szaran De Llamas,2207676,28
1927558977499398,Carolina Rivas,Eusebio Vera,2200574,15
351809292560033,Carolina Bejarano,Carolina Bejarano,2177478,28
682751025248572,Alison Anisimoff,Alison Anisimoff,2172662,12
338961084535,WWF Paraguay,WWF Paraguay,2172339,9
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,2151918,11
110665567053224,DimartinoIntendente,Jorge Dimartino,2148277,178
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,2137788,20
107280817646184,Estefi Careaga,Juan Gabriel Nuñez Caceres,2119836,28
109293074062174,El Encuestador,El Encuestador,2111720,13
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,2101595,22
110080034681324,Selva Alvarez - Arquitecta e Historiadora,Partido Democrático Progresista,2100000,2
178681336046139,Gabino Delvalle Diputado,Partido de la Participación Ciudadana,2095456,27
223736477748415,Derlis Larroza,Nueva Tecno,2093863,7
112468957556311,Fulgen Torres,Cesar Ortega Gonzalez,2084287,25
106424747974420,Hugo Vazquez,Jose Victor Hugo Vazquez Leguizamon,2050811,15
105162875597097,Marcelo Bedoya Senador 2023,PLRA,2049580,17
102859249300384,Miguel Ghiringhelli Senador 2023,Liberty Tech,2047149,5
403381163132494,Pro Comunidades Indígenas,Pro Comunidades Indígenas,2030413,51
110272114487277,Iris Roció González,Marcelo Fabian Acuña Leguizamon,2000122,12
109356765453215,Enrique González Quintana,ASP Marketing,2000000,1
107565365631988,Candydatos,WILD FI,1995221,14
100975932038932,Carol González-Concejal,Orlando Arevalo,1990633,60
249817855040987,Tito Ibarrola,ASP Marketing,1988288,6
102069159075837,Fabio Morales,Fabio Raul Morales Insaurralde,1988082,27
110313300559942,Oscar Chicho Riquelme Diputado 2023,Oscar Angel Riquelme Fleitas,1986221,22
106255304846092,crhistianbedoya,Crhistian Alcides Bedoya,1977977,13
242483566108002,Whetu,These ads ran without a disclaimer,1976233,76
352337468138885,Marcial Cardozo,Marcial Cardozo Diputado,1971272,15
1307756235947871,Noelia Diaz Esquivel,Partido País Solidario,1964229,4
106374608316081,Justo Jesús Martínez Wagener,Justo Jesus Martinez Wagener,1961229,79
126861771579762,Carlos Ozorio,Carlos Ozorio,1938958,106
106825071989903,Mauriespinolapy,Fernando Daniel Delgado Benitez,1936086,4
881571071938611,Radar Social TV,Armando Daniel Urbieta,1934702,96
115155161438386,Ruben Chilavert,Ruben Chilavert Rojas,1925997,4
303795153430459,Capitán Apodaca - Gobernador,logicodesarrollodigital,1923411,15
1902370296678570,Carlos Godoy,Carlos Godoy Diputado,1898326,18
769841676551533,Mirta González,KaiAriel,1895492,53
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,1892006,29
103067808746490,Omar Velázquez,Omar Velazquez,1890774,47
1594903287420340,Abog. Diosnel Varela,Diosnel Varela Vera,1883797,20
106101968246097,Liza Karen ll,Liza Karen,1866076,17
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,1854782,24
112078920314617,Miguel Meza 2021,These ads ran without a disclaimer,1854503,19
283555155469151,Nando Gill,Hernando Gill Aguayo,1850648,9
101132102699195,Cecilio Presidente Seccional Nro 5 - 2023,Alejandro Rafael Colman,1844174,13
748282892017724,Enrique Berni,Enrique Javier Berni Britez,1839495,30
577453528957096,Rocio Abed,Rocio Abed,1839247,8
599371683431175,Cooperativa Cumbre de la Cordillera,Yisel Maria Esperanza Ojeda Lopez,1833210,37
2374397136175854,La Réplica,Larissa Lorena Ojeda Gomez,1832568,4
58895017663,Banco Interamericano de Desarrollo,These ads ran without a disclaimer,1829945,36
117146486359144,José Rubén Britez,José Ruben Britez Baez,1828939,12
1932265573758611,Raúl Araujo,Raúl Araujo,1821338,19
101398472410339,Monica Ramirez,Monica Ramirez,1819712,13
104595072917349,Gonzalo Carreras,Ezequiel Carreras,1819176,21
1153229321444626,Roberto Rodriguez,Roberto Ramon Rodriguez Baez,1814921,6
100296415135980,Caso SECTA MOON Paraguay,CasoMoonParaguay,1806730,4
109530801303872,Armando Segovia,Armando Teodoro Segovia Paredes,1799803,7
798538447013266,Eslíem,These ads ran without a disclaimer,1797742,31
218951295254909,Karol Cantero,Karol Cantero,1791664,3
103027791853999,Natu Fer - Oficial,Natu Fer,1786984,27
1902370296678570,Carlos Godoy,Fabio Raul Morales Insaurralde,1776983,6
178681336046139,Gabino Delvalle Diputado,Gabino Delvalle Diputado,1763219,15
1832577620365172,Eusebio Ramón Ayala Senador 2023,Eusebio Ramón Ayala Senador 2023,1760132,3
100429595355020,Magnolia Rodríguez Adorno Renovación del Partido Colorado en Capiatá,Constantino Rodriguez Adorno,1754258,182
102518519009477,Alfredo Estigarribia,Alfredo Estigarribia,1751495,12
826139557433764,Felipito Salomón,Felipe Sebartian Salomon Casola,1749898,9
1578014469103136,Nasser Esgaib,Alfredo Raúl Merino Ávalos,1746382,26
107861741359220,Diego Obelar Concejal Fernando de la Mora,Lucia Soledad Barrios Benitez,1745267,9
108015778279643,Encarnación Naranja,Alfredo Luis Yd Sanchez,1739927,19
326840164534346,Alcides Samudio RAS Intendente,Rumildo Alcides Samudio Peña,1738224,17
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1733295,92
101163045981244,Ing. Claudio Piatti,Claudio Guzman  Piatti   Ibarra,1730871,50
310886132296616,Universidad UNIDA,These ads ran without a disclaimer,1728208,2
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,1726930,20
537443767176335,Ever Marcet - Concejal Capiatá 2021 - 2025,Ever Ruben Marcet Báez,1718458,13
102659375397735,Betty Garay,Carlos Garay,1708155,29
102868245304083,Laura López,Roberto Nicolas Silva Lopez,1707676,5
842006342844392,Pautas Políticas Py,Pautas Políticas Py,1702298,16
944233442265114,Yiyo Denis,Yiyo Denis,1701038,16
102226345315997,Kichi Poka,Sebastian Eduardo Benitez Salinas,1700000,5
382345498624349,Manolo Achucarro Gill - Concejal,Rosanna Fiorella Musso Rodriguez,1699956,21
1964503917155087,Stephan Rasmussen,These ads ran without a disclaimer,1694424,7
102525268557724,Derlis Bogado Leal,Derlis Alejandro Bogado Leal,1692653,11
103527041815612,Christian Borja 2021,Jonathan Gómez,1690024,35
109969347205369,Nathalia Fretes Mercado,Nathalia Fretes Mercado,1685886,5
104215741718672,Euclides De Godois,Delsia Gladys De Godois Pintos,1672712,21
162880980862726,Red Hat,These ads ran without a disclaimer,1672275,2
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,1666601,55
102216709215209,Rolando De Barros Senador 2023,Roque Adalberto Aranda Vázquez,1664316,15
1768138440080505,Cerveza Patagonia,These ads ran without a disclaimer,1661260,2
108126122066519,Aide Vera,Aide Cristina Vera De Recalde,1652729,5
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,1649968,4
101079968908812,El inquisidor,Augusto Federico Rios Tonina,1646903,16
248986568895243,Speechify,These ads ran without a disclaimer,1635211,9
2498041723587745,Colym Soroka,DGWorld,1625084,13
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,1622853,10
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,1618174,72
175454409279453,ISI Educa,These ads ran without a disclaimer,1614991,4
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,1606164,16
1459293414148478,Concejal Alfredo Lezcano,Laura Maria Camila Silva Chavez,1603666,35
105658755623012,Euge Peroni,Nahuel Ayala Gomez,1597645,8
105638674832134,Clizenaldo Silva,Clizenaldo Jose Silva,1585174,70
103984891569844,Fernando Ayala González,CLICNOVO,1582135,10
105977768646306,Bernardo Zárate Gobernador,Bernardo Zárate Gobernador,1581147,12
266016903502005,Senador Carlos Gómez Zelada,These ads ran without a disclaimer,1581099,16
110132404459332,Isabel Mezquita,Rebeca Raquel Rolon,1573208,7
610003299351933,Diego Cabral,Diego Emmanuel Cabral Sosa,1571330,9
107286960662135,Nery Benítez,Nery Benitez,1552081,13
862928167074734,Servilibro,Livia Mburucuya Melgarejo Ososrio,1548850,14
1824264704465782,Dr. Gustavo Navarro,Alfredo Magdal Peralta Mereles,1545901,10
696400474558476,Laura es Inocente,Laura es Inocente,1538558,31
1740379076237378,𝙂𝙀𝙍𝙈𝘼𝙉 𝙍𝙊𝙅𝘼𝙎,DECIDE Decisión Ciudadana Democrática,1532355,57
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,1530423,12
104066688492190,PM Repuestos,Edgar Roberto Szott Encizo,1522276,4
101623167971172,Diego Romero Diputado 2023,Diego Jesus Romero Orue,1518476,25
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,1517293,29
112977975024606,Nery Bruno Diputado Nacional Villarica,Nery Bruno Diputado Nacional Villarica,1516207,8
100325392010551,Johana Vega 2023,Clicnovo,1514990,17
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,1513686,3
105853488326466,ONU Cambio Climático,These ads ran without a disclaimer,1510956,2
114402974588907,Ing. Carlos Sánchez 2023-2028,Victor Hugo Abalos Velozo,1500096,15
578926285590203,Edgar Ibáñez,Edgar Moises Ibañez Baez,1500000,32
107833595148374,Diputado José Rodríguez 2023 - 2028,Nahuel Ayala Gomez,1500000,3
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,1499932,6
446988672806188,Dany Echeverría,Edgar Daniel Echeverría Pérez,1496930,28
116432178063253,Víctor Aquino,Romina Romero Keim,1494197,16
102738046115595,Hernán Codas,Hernán Codas Jacquet,1492479,5
111414253730157,David Jure,Sofía Desiree Jure Da Re,1488687,8
113076310393725,Diana de Smith - Concejal Departamental 2023,Diana de Smith - Concejal Departamental 2023,1486459,15
101694278594292,Nelson Cano,Cesar Arnaldo Benitez Nuñez,1482555,118
164912600276129,HUGO,Hugo Ildefonso Espinola Ricardo,1477186,11
725834240910220,Noticiero Paraguay,Noticiero Paraguay,1472655,50
594511160567719,UNFPA Paraguay,Livia Mburucuya Melgarejo Ososrio,1470293,20
101003942140605,Sonia Leguizamon,Sonia Raquel Leguizamón Ramos,1466755,25
