Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
359699857249,Gjøvikregionen,These ads ran without a disclaimer,≤100,2
84437728562,Fender,These ads ran without a disclaimer,≤100,1
102629442614354,Day Black,These ads ran without a disclaimer,≤100,2
102813447881794,SamGanu,These ads ran without a disclaimer,≤100,1
108042047689513,Kents Kontrapunkt,These ads ran without a disclaimer,≤100,1
387573881345007,EU Maritime & Fish,These ads ran without a disclaimer,≤100,1
127031794038958,Blue Marine Foundation,These ads ran without a disclaimer,≤100,3
101979539470453,Naturfolk,These ads ran without a disclaimer,≤100,1
109490318648356,JMSE MDPI,These ads ran without a disclaimer,≤100,4
102340312754965,SV-politiker Ingolf Dragset,These ads ran without a disclaimer,≤100,1
109855025783368,Rødt Kongsberg,These ads ran without a disclaimer,≤100,1
250376808481030,Jozef Metelka,These ads ran without a disclaimer,≤100,3
142387873111528,Zartify,These ads ran without a disclaimer,≤100,1
109995981224793,Ernest Hemingway - mannen og mytene,These ads ran without a disclaimer,≤100,1
321685411262954,Local Alike,These ads ran without a disclaimer,≤100,1
108339698821916,Новости Дня,These ads ran without a disclaimer,≤100,1
102830202551475,Fun party,These ads ran without a disclaimer,≤100,1
109118981522688,UAE Townhouses,These ads ran without a disclaimer,≤100,1
111666198077803,Testseite 2,These ads ran without a disclaimer,≤100,1
110735535307853,Bask Worker,These ads ran without a disclaimer,≤100,1
342533875615627,News24,These ads ran without a disclaimer,≤100,1
342050919759003,Folkelista Kristiansand,These ads ran without a disclaimer,≤100,1
151564324705981,Discustsion.store,These ads ran without a disclaimer,≤100,14
111596888149085,Anxious sack,These ads ran without a disclaimer,≤100,2
355844262171874,Segregation by Design,These ads ran without a disclaimer,≤100,2
110434261750181,Boirga Popolki,These ads ran without a disclaimer,≤100,3
117748521241955,Kyst- og distriktslista,These ads ran without a disclaimer,≤100,1
423540720996566,Fauske AUF,These ads ran without a disclaimer,≤100,1
622392734597026,SkillFactory,These ads ran without a disclaimer,≤100,1
1540045636302649,Arolsen Archives,These ads ran without a disclaimer,≤100,8
115643645121323,Deuter,These ads ran without a disclaimer,≤100,2
343598402451282,Pfleiderer,These ads ran without a disclaimer,≤100,1
575288659231051,Hå SV,These ads ran without a disclaimer,≤100,1
341348820434679,Israel Assist,These ads ran without a disclaimer,≤100,1
106874254592730,Boredom Police,These ads ran without a disclaimer,≤100,3
100749313052274,ayshaearar,These ads ran without a disclaimer,≤100,4
102842728571475,tia_supportg,These ads ran without a disclaimer,≤100,1
1703997926501590,Mercy Relief,These ads ran without a disclaimer,≤100,3
108350544421634,How&Why,These ads ran without a disclaimer,≤100,8
122164924461172,Volvo Buses,These ads ran without a disclaimer,≤100,6
231212357004963,AUF i Oslo,These ads ran without a disclaimer,≤100,1
309804606114922,Mari Holm Lønseth,These ads ran without a disclaimer,≤100,1
100565736400157,Støttegruppa 25. juni,These ads ran without a disclaimer,≤100,1
105113519280786,Hовости Европы,These ads ran without a disclaimer,≤100,1
111350048422473,Eco \trequired,These ads ran without a disclaimer,≤100,3
112632125462357,Gjøvik og Toten Venstre,These ads ran without a disclaimer,≤100,2
107119940742131,tritri1982,These ads ran without a disclaimer,≤100,5
113643574679299,Europe news,These ads ran without a disclaimer,≤100,1
1434793590124759,Evonomics: The Next Evolution of Economics,These ads ran without a disclaimer,≤100,1
107587548294599,Matricaria chamomilla,These ads ran without a disclaimer,≤100,1
1083676038442187,Ainuoshi,These ads ran without a disclaimer,≤100,1
515908255612683,Roberta Santini,These ads ran without a disclaimer,≤100,5
109676708498126,Cole Rosario,These ads ran without a disclaimer,≤100,3
183056514888525,Xtra News 24,These ads ran without a disclaimer,≤100,3
104094341703374,Hazhir,These ads ran without a disclaimer,≤100,1
426594844747191,Meløy Næringsforum,These ads ran without a disclaimer,≤100,1
919681178086941,Pensjonistpartiet i Sandnes,These ads ran without a disclaimer,≤100,1
194678327051096,Новости,These ads ran without a disclaimer,≤100,3
176098655823322,FrieslandCampina,These ads ran without a disclaimer,≤100,2
1413607795425151,Davidv95,These ads ran without a disclaimer,≤100,1
287372428850161,درعا 24,These ads ran without a disclaimer,≤100,1
125363757336044,Help Gaza Aidez Gaza Gazze'ye Yardım Edin,These ads ran without a disclaimer,≤100,5
894264257443992,Kulturfest Olsvikutstillingen,These ads ran without a disclaimer,≤100,1
113333280054,University for Peace,These ads ran without a disclaimer,≤100,1
171619972854769,Oslo Arbeiderparti,These ads ran without a disclaimer,≤100,1
744814692264164,Hall - Hofsø Kommunikasjon,These ads ran without a disclaimer,≤100,1
209943859136458,Kongsberglista,These ads ran without a disclaimer,≤100,1
266666364223027,Site 4016,These ads ran without a disclaimer,≤100,1
103129614853062,Sport Foy,These ads ran without a disclaimer,≤100,6
415572361797849,Holdit,These ads ran without a disclaimer,≤100,1
106171618315284,Karensys-official,These ads ran without a disclaimer,≤100,7
136628555447,Andersen People,These ads ran without a disclaimer,≤100,3
106722822373735,The Fun Insider,These ads ran without a disclaimer,≤100,2
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,6
121405597623802,Edge Corporation,These ads ran without a disclaimer,≤100,2
344063115645237,Independent Nigeria,These ads ran without a disclaimer,≤100,1
258494041692412,Vålerenga Mannskor,These ads ran without a disclaimer,≤100,1
333195540645418,Nel Hydrogen,These ads ran without a disclaimer,≤100,1
104881265032097,Terje Aasland,These ads ran without a disclaimer,≤100,1
632805143414578,SALESmanago,These ads ran without a disclaimer,≤100,1
1164694603562682,FastTony,These ads ran without a disclaimer,≤100,2
156013754422606,Nowy Styl,These ads ran without a disclaimer,≤100,1
256557700881009,16 maja Protest Rodziców,These ads ran without a disclaimer,≤100,1
100444176255718,Polecane programy,These ads ran without a disclaimer,≤100,1
233962969810542,Paweł Jan Nalepa,These ads ran without a disclaimer,≤100,1
186042308120947,Tønsberg Venstre,These ads ran without a disclaimer,≤100,2
205580914120,Euroflorist Polska,These ads ran without a disclaimer,≤100,1
927057930973841,Dagmara Szymańska Autor Embrace Therapy,These ads ran without a disclaimer,≤100,1
115248570762405,Новости Дня,These ads ran without a disclaimer,≤100,5
104016891958112,Mia Bakery,These ads ran without a disclaimer,≤100,1
17999044146,SAT-7,These ads ran without a disclaimer,≤100,2
110037105534979,Brandy Stroker532323,These ads ran without a disclaimer,≤100,1
2516946058532955,Maria Zähler,These ads ran without a disclaimer,≤100,1
1604955636444456,Larvik Senterparti,These ads ran without a disclaimer,≤100,1
122097375224017697,Haram Arbeidarparti,These ads ran without a disclaimer,≤100,1
755510997908353,Værøylista,These ads ran without a disclaimer,≤100,1
113223171282208,AHL Syria,These ads ran without a disclaimer,≤100,1
103080699181686,Babuma burian,These ads ran without a disclaimer,≤100,1
111498562255342,Harstad SV/ Hárstták SG,These ads ran without a disclaimer,≤100,1
2221386338099123,WhatDa?,These ads ran without a disclaimer,≤100,1
101589868572855,Sølvåren Ibsen formidlingssenter,These ads ran without a disclaimer,≤100,1
357320707677139,IconiQ The Soundtrack Orchestra,These ads ran without a disclaimer,≤100,5
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,10
6651543066,CNN Business,These ads ran without a disclaimer,≤100,7
102424612585295,Umerwhopu,These ads ran without a disclaimer,≤100,1
101067986368267,Myrspoven International,These ads ran without a disclaimer,≤100,11
0,Instagram User 9417408956,These ads ran without a disclaimer,≤100,1
105686265241212,Новости сегодня,These ads ran without a disclaimer,≤100,1
179713878564871,Maturelion,These ads ran without a disclaimer,≤100,1
874137632692989,Be Here Now Network,These ads ran without a disclaimer,≤100,3
103596902463989,Leto Osenbpapirisi,These ads ran without a disclaimer,≤100,6
114908574874457,Green Roots,These ads ran without a disclaimer,≤100,8
100983025879593,maks_ta4i,These ads ran without a disclaimer,≤100,1
103830825583666,Keep Peace,These ads ran without a disclaimer,≤100,13
315912944946123,Ilginç haberler,These ads ran without a disclaimer,≤100,1
270512389472104,The Dancing Cucumber,These ads ran without a disclaimer,≤100,2
1256614814420471,Insights For Professionals,These ads ran without a disclaimer,≤100,1
193765720745963,Økologisk Innlandet,These ads ran without a disclaimer,≤100,1
103506697902565,Climate Illustrated,These ads ran without a disclaimer,≤100,1
393058950729323,Kulturdirektoratet,These ads ran without a disclaimer,≤100,1
102291916502464,Vitalisklinikken,These ads ran without a disclaimer,≤100,1
103153408902194,Krudtteltet - Odense Congress Center,These ads ran without a disclaimer,≤100,1
0,Instagram User 3568656263,These ads ran without a disclaimer,≤100,3
115832021126655,True Russia,These ads ran without a disclaimer,≤100,9
112040273679608,Monasia - Association d’initiatives ESG entre l'Asie et Monaco,These ads ran without a disclaimer,≤100,1
110790588214076,ambulans_ukraina_donation,These ads ran without a disclaimer,≤100,3
120494628004036,All Hands and Hearts,These ads ran without a disclaimer,≤100,3
101870075760566,Innmeldt,These ads ran without a disclaimer,≤100,3
129925163706887,Oslo Dokumentarkino (The Oslo Documentary Cinema),These ads ran without a disclaimer,≤100,1
287695354586062,CIBAC Party-List,These ads ran without a disclaimer,≤100,3
107392005226139,La Sodevika leve,These ads ran without a disclaimer,≤100,1
1195688470476366,Pengehjelpen.no,These ads ran without a disclaimer,≤100,1
128851913808230,ARENA - Centre for European Studies,These ads ran without a disclaimer,≤100,1
104000575237051,Valgomaten,These ads ran without a disclaimer,≤100,1
140461562648903,Frekk Forlag,These ads ran without a disclaimer,≤100,1
118303650076919,Liberty For LGBTQ,These ads ran without a disclaimer,≤100,5
100202946142700,Nernst apepsy,These ads ran without a disclaimer,≤100,2
197019816817381,Cpoчные Новости,These ads ran without a disclaimer,≤100,1
1601274913421469,Voices with Refugees - أصوات مع اللاجئين,These ads ran without a disclaimer,≤100,2
102777502491962,DW Нoвoсти,These ads ran without a disclaimer,≤100,1
519027051956822,Customcuff,These ads ran without a disclaimer,≤100,2
103116755110510,Hunznhs3,These ads ran without a disclaimer,≤100,4
158795537535748,World Bank Vietnam,These ads ran without a disclaimer,≤100,7
107911065417787,Successful Campaign,These ads ran without a disclaimer,≤100,1
105699708610413,The Kyiv Independent,These ads ran without a disclaimer,≤100,5
101472172831722,BUYT,These ads ran without a disclaimer,≤100,1
153371894688575,World Bank,These ads ran without a disclaimer,≤100,16
159050394216641,The Jerusalem Post,These ads ran without a disclaimer,≤100,7
141955282336669,Doughnout,These ads ran without a disclaimer,≤100,1
158758150725,Barnabas Aid - International,These ads ran without a disclaimer,≤100,1
109375082451665,SciDev.Net,These ads ran without a disclaimer,≤100,3
1399806506952151,Morristown Skywarn,These ads ran without a disclaimer,≤100,7
551180581608697,RipeGlobal,These ads ran without a disclaimer,≤100,7
159307877800028,LNT Møre og Romsdal,These ads ran without a disclaimer,≤100,2
262962720525303,The Fashion Cart,These ads ran without a disclaimer,≤100,3
108245325127096,Fellas Koff,These ads ran without a disclaimer,≤100,11
109916365193187,Мировые события,These ads ran without a disclaimer,≤100,1
272119469581,Mammut,These ads ran without a disclaimer,≤100,4
169136546437160,Paola Maugeri,These ads ran without a disclaimer,≤100,1
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100,5
321450523891,AKU trekking & outdoor footwear,These ads ran without a disclaimer,≤100,5
100173698622512,Jollie Handmade,These ads ran without a disclaimer,≤100,4
105887828400277,Shefka - Cafe & Bar,These ads ran without a disclaimer,≤100,1
134088626630009,Lier bibliotek,These ads ran without a disclaimer,≤100,1
108538288803019,"Advokatfirmaet Alvik, Røed og Stang Lund",These ads ran without a disclaimer,≤100,1
730269660417600,Varrak Mental Health Counselling & Coaching,These ads ran without a disclaimer,≤100,1
292780334633,International Christian Embassy Jerusalem (ICEJ),These ads ran without a disclaimer,≤100,5
649241958441407,Akademia Budownictwa Zeroemisyjnego,These ads ran without a disclaimer,≤100,1
104887204183826,พรหนุนใจ,These ads ran without a disclaimer,≤100,1
106695995534086,Showy Profuse,These ads ran without a disclaimer,≤100,5
103045249292781,Funnies Now - Magazine Page 3,These ads ran without a disclaimer,≤100,15
101972678918136,Platform for collective investments,These ads ran without a disclaimer,≤100,2
101380898135783,European news,These ads ran without a disclaimer,≤100,1
22872495128,Natalia Safran,These ads ran without a disclaimer,≤100,1
105000421759145,SocialShop,These ads ran without a disclaimer,≤100,1
109012191496568,The Fabcrunch Media,These ads ran without a disclaimer,≤100,1
111074365030231,Danny Gonzalez,These ads ran without a disclaimer,≤100,5
