Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
755729584509704,Szentgyörgyvölgyi Péter,These ads ran without a disclaimer,1500,1
639756736127487,Di.Versitas,These ads ran without a disclaimer,1500,1
586596381478146,Jobbik Balotaszállás,Farkas Gergely,1500,1
520665788016274,Móring József Attila,These ads ran without a disclaimer,1500,1
180854631964893,TisztaVíz Üzletház,These ads ran without a disclaimer,1500,1
2065188190388186,Tiszta Vásárhelyért,These ads ran without a disclaimer,1500,1
390949141111857,Jobbik Császártöltés,These ads ran without a disclaimer,1500,1
129560003804968,Lévai György,Lévai György,1500,1
145427335482342,Fürge Diák,These ads ran without a disclaimer,1500,2
261309317291745,Szeretlek Csömör,These ads ran without a disclaimer,1500,1
952398544845314,Budapest Conscious Cinema,These ads ran without a disclaimer,1500,1
515020351955056,UrbanFood Cafe & Coworking,These ads ran without a disclaimer,1500,1
286721255077397,Magyar Önvédelmi Mozgalom,These ads ran without a disclaimer,1500,1
304192653072948,Török Ferenc,These ads ran without a disclaimer,1500,1
107170970820048,Fazekas Ákos,Fazekas Ákos,1500,1
2308940469200770,miko.andris,These ads ran without a disclaimer,1500,1
167091955335,Óbudai Kulturális Központ,These ads ran without a disclaimer,1500,1
183813614983493,Klubrádió,These ads ran without a disclaimer,1500,1
544113275652277,8800.hu,These ads ran without a disclaimer,1500,1
301356033726567,Farkas Szilárd,These ads ran without a disclaimer,1500,2
108646925005256,MMM Dél-Pesti Kossuth kör,Richárd Sztancsik,1499,1
110892280359888,_andiart_,These ads ran without a disclaimer,1499,2
430246420380967,Mirkóczki Ádám,These ads ran without a disclaimer,1498,1
251032321947346,Esztergomi Belvárosi Szent Péter és Pál Plébánia,These ads ran without a disclaimer,1498,1
1432880970340867,MSZP Székesfehérvár,These ads ran without a disclaimer,1497,1
405652630033874,Dailespe,These ads ran without a disclaimer,1497,4
103564945164533,Bird Magyarország,These ads ran without a disclaimer,1496,1
310081599662001,Házasodna a gazda,These ads ran without a disclaimer,1495,1
1413409992299643,Success Academy,These ads ran without a disclaimer,1493,2
114407126677837,My Health Gazette,These ads ran without a disclaimer,1493,22
1396273363755684,Digitális Borsod,These ads ran without a disclaimer,1493,1
143354909068955,PATENT DUO,These ads ran without a disclaimer,1493,2
1414823858743377,Treszkai Robi,These ads ran without a disclaimer,1493,3
1620360208286502,PNH,These ads ran without a disclaimer,1492,1
2674759085883551,Bulldogmese - Tőzegkúti Kennel,These ads ran without a disclaimer,1492,2
103195641353140,Mycellion,These ads ran without a disclaimer,1492,1
299223616837933,Toyota Material Handling Hungary,These ads ran without a disclaimer,1492,1
345378322217892,Ultra Europe,These ads ran without a disclaimer,1492,1
113126017682463,Faerie Fire,These ads ran without a disclaimer,1492,1
121978347820111,GABO,These ads ran without a disclaimer,1492,1
548556228898363,Liturgy self-love supply,These ads ran without a disclaimer,1492,1
100417505411978,FOX Electric,These ads ran without a disclaimer,1492,2
110246961342305,Le Serre by Vivi,These ads ran without a disclaimer,1492,1
322489177926734,Verseghi-Nagy Miklós,These ads ran without a disclaimer,1492,1
105283172210829,Esküvő Nászút Rendezvények Mallorcán,These ads ran without a disclaimer,1492,1
111622410196045,State of Youth,These ads ran without a disclaimer,1492,23
107246664168119,fabrizioaldobelfiore,These ads ran without a disclaimer,1492,1
1486066251722835,Hello Kőszeg,These ads ran without a disclaimer,1492,1
197246230417092,Superweek - European Analytics Summit,These ads ran without a disclaimer,1492,1
136886097015,Ludwig Múzeum,These ads ran without a disclaimer,1492,1
245595329349591,sobi.eco,These ads ran without a disclaimer,1492,1
125414434199743,e-Estonia,These ads ran without a disclaimer,1492,2
179635265973968,Alberto Alemanno,These ads ran without a disclaimer,1492,2
20373776304,WWF,These ads ran without a disclaimer,1491,5
102618292227890,Ke-Ki Székhelyszolgáltató,These ads ran without a disclaimer,1490,1
426133224793882,feat.,These ads ran without a disclaimer,1490,1
116239185208469,Új Mezőgazdasági Magazin,These ads ran without a disclaimer,1489,2
104025138115661,Borivók Társasága,These ads ran without a disclaimer,1488,1
239614966396412,Young Educators - European Association,These ads ran without a disclaimer,1488,2
100476194743039,Infiniteswab,These ads ran without a disclaimer,1488,5
251019802503856,Vox Europae,These ads ran without a disclaimer,1488,13
103651568913766,Top Investor,These ads ran without a disclaimer,1486,2
1546879972257747,Péter Gulyás Photography,These ads ran without a disclaimer,1486,1
101009735796169,Képes Vagyok Ház,These ads ran without a disclaimer,1486,2
538225029611428,HUNGRAIL Magyar Vasúti Egyesület,These ads ran without a disclaimer,1486,1
106590238314147,Start Your Million Dollar Coaching Biz Today,These ads ran without a disclaimer,1483,6
159727710737627,Petőfi Irodalmi Múzeum,These ads ran without a disclaimer,1482,1
108069097252704,Papp Tünde,These ads ran without a disclaimer,1477,2
112907933553858,Save Animals Now,These ads ran without a disclaimer,1476,1
927809933968663,The China Project,These ads ran without a disclaimer,1476,1
1013449992051964,Daquan,These ads ran without a disclaimer,1476,16
1472216913019251,Happy BaBee,These ads ran without a disclaimer,1475,1
148392162497391,Cziffra Művészeti Központ,These ads ran without a disclaimer,1472,1
1201774216505559,Hepphabit,These ads ran without a disclaimer,1470,1
106945427731610,ESEE-Fanel,These ads ran without a disclaimer,1469,2
109091879130832,MÚOSZ,These ads ran without a disclaimer,1466,2
109390298073977,Kerameio,These ads ran without a disclaimer,1466,1
103658244532403,Gyurcsány Ferenc legyen fegyenc,Tóth Ignác,1465,1
111575698131236,Keep Peace and Support Ukraine,These ads ran without a disclaimer,1464,34
471366016218616,Life at bp,These ads ran without a disclaimer,1462,1
298076964313712,ÚJ Cserkei Hírek,These ads ran without a disclaimer,1458,1
105016031673075,Random Capital,These ads ran without a disclaimer,1456,4
2164021600591300,medvocation,These ads ran without a disclaimer,1456,4
133417726689489,Raabe Akadémia,These ads ran without a disclaimer,1455,1
1792639157464303,Tóth Gàbor,These ads ran without a disclaimer,1454,1
729809580536265,Szolnoki Városüzemeltetési Kft,These ads ran without a disclaimer,1453,1
43853729859,Campaigns & Elections,These ads ran without a disclaimer,1453,26
188342355087955,Süli János,These ads ran without a disclaimer,1452,1
108969903815752,Farkas Attila,These ads ran without a disclaimer,1452,2
589031077802033,Pilot Pen Magyarország,These ads ran without a disclaimer,1451,1
2177132825845883,Schoeller-Bleckmann Oilfield Technology,These ads ran without a disclaimer,1451,1
108878030885935,Love Unicorn,These ads ran without a disclaimer,1449,23
201410176536672,Eötvös10,These ads ran without a disclaimer,1449,2
110937037918201,József András - Momentum,József András,1447,2
114060106625821,Lázár István Kehidakustány Polgármestere,These ads ran without a disclaimer,1446,3
139205179432336,Globelink Travel Insurance,These ads ran without a disclaimer,1445,4
107156788955680,Igazságot Izraelnek,These ads ran without a disclaimer,1445,4
844963525608569,Airvent Légtechnikai Zrt.,These ads ran without a disclaimer,1444,3
107227307461554,Time For Action,These ads ran without a disclaimer,1443,1
102940118170371,Storysome,These ads ran without a disclaimer,1443,52
105812204842668,Lemérem csomagolásmentes bolt,These ads ran without a disclaimer,1438,2
306375751406,Transtelex.ro,These ads ran without a disclaimer,1438,1
673693826152560,Jóska a gemenci rabsic,These ads ran without a disclaimer,1433,8
106607204506209,Tudatos Jövőtervezés,These ads ran without a disclaimer,1433,3
111256693819624,Antal Attila oldala,Antal Attila,1433,2
159702200886021,Aegon Győr Kiemelt Értékesítési Pont,These ads ran without a disclaimer,1431,1
934435103305503,OMOH,These ads ran without a disclaimer,1431,2
122922027734811,feol.hu,These ads ran without a disclaimer,1430,2
113641619994253,Dr. Morauszky András képviselőjelölt,These ads ran without a disclaimer,1428,2
692944444070860,Samsung Developers,These ads ran without a disclaimer,1426,2
593371571021420,"Findo: Find my Friends, Phone",These ads ran without a disclaimer,1426,1
1411936612435152,FPT Industrial,These ads ran without a disclaimer,1425,2
101702622106548,Magyar Kultúra Magazin,These ads ran without a disclaimer,1424,1
1471349103086938,LULÙ,These ads ran without a disclaimer,1423,5
675771395823480,Hálózatban Működő Gyógyszertárak Szövetsége,These ads ran without a disclaimer,1420,4
107887228538165,UAsfera,These ads ran without a disclaimer,1419,7
498191573876435,Dj Tom SkinnR,These ads ran without a disclaimer,1418,1
129515056710496,Dr. Orbán Géza,These ads ran without a disclaimer,1417,3
274227073497806,Pologize Fashion,These ads ran without a disclaimer,1415,1
161191713891855,Állatmenhely Nyílt Alapítvány Cegléd,These ads ran without a disclaimer,1414,1
278535582495208,Conmenrdw,These ads ran without a disclaimer,1413,1
1672921389592737,Bacàn,These ads ran without a disclaimer,1413,15
93745060700,CARE,These ads ran without a disclaimer,1413,6
731317106978334,Jobbik Zsana,Farkas Gergely,1413,2
154923374536050,LKAB,These ads ran without a disclaimer,1412,6
208619589270223,Nextory,These ads ran without a disclaimer,1411,1
105268685019332,사마리안퍼스 코리아,These ads ran without a disclaimer,1405,2
101991437880209,Szécsiné Vera képviselőjelölt,These ads ran without a disclaimer,1403,1
1835697853318818,"Volvo Construction Equipment - Europe, Middle East and Africa",These ads ran without a disclaimer,1400,3
411966409600013,Cserép Ma,These ads ran without a disclaimer,1400,1
502583806949095,Költésfigyelő,Butykai István Dávid,1400,1
110742260845709,Sülysáp. Ma.,SülysápMa,1400,1
198693826867159,Tűsarok Orosz Barbarával,These ads ran without a disclaimer,1400,1
780542761958375,Promotions.hu,These ads ran without a disclaimer,1400,2
219156158544003,Hírdrazsé magazin,These ads ran without a disclaimer,1400,1
108690317168741,László István - Kaposszekcső - Polgármesterjelölt,These ads ran without a disclaimer,1400,2
805806486277365,Hírös Klímatechnika Kft. - Kecskemét,These ads ran without a disclaimer,1399,1
101012008297812,Tanyasi Csirke,These ads ran without a disclaimer,1399,1
112778963413071,Euro-Ökoland Hungary Alapítvány,These ads ran without a disclaimer,1395,2
108953567301581,Colln Media,These ads ran without a disclaimer,1395,1
100628652001307,Kőszegi Demokraták,These ads ran without a disclaimer,1394,4
101771168506913,Louco por estradas,These ads ran without a disclaimer,1391,1
146486258750505,Euro Petrol Cegléd,These ads ran without a disclaimer,1391,1
107593655370564,Civilek Szövetsége,These ads ran without a disclaimer,1390,2
106864955470225,Extinction Rebellion Békéscsaba,Mihály Szikora,1388,1
2203608429682203,Save The Seas,These ads ran without a disclaimer,1387,2
109644241615960,K11 LABOR,These ads ran without a disclaimer,1386,2
1465774410193436,Top4Fitness,These ads ran without a disclaimer,1385,1
1814208795472437,Művészeti ismeretterjesztő mozifilmek a Pannonia Entertainmenttől,These ads ran without a disclaimer,1384,2
302617870520754,MOP,These ads ran without a disclaimer,1384,4
208901296345182,Annabelle Minerals,These ads ran without a disclaimer,1383,1
102676937776583,Margithíd-Felhévíz-Újlak,Riczkó Lajos,1382,3
104077571945555,"Én életem, én döntök.",These ads ran without a disclaimer,1380,4
100211565455424,Phantoms Of Future,These ads ran without a disclaimer,1380,2
360860121055909,Régiségtár,These ads ran without a disclaimer,1377,1
632247953809273,Performance powered by nature,These ads ran without a disclaimer,1376,2
135154206655374,Albion Online,These ads ran without a disclaimer,1376,1
205300806636452,Bárdos és Tóth Ügyvédi Együttműködés a Devizaadósokért,These ads ran without a disclaimer,1375,1
196440190415811,hatoscsatorna,These ads ran without a disclaimer,1375,1
584278838757090,HealthySpotz,These ads ran without a disclaimer,1375,1
290398541739537,Heart love Today,These ads ran without a disclaimer,1375,1
103522284524420,Suojellaan Lapsia,These ads ran without a disclaimer,1372,2
1788553297874028,Jobbulást Alapítvány,These ads ran without a disclaimer,1369,2
566623520409937,Budakörnyéki Fidesz,Fidesz,1369,1
100519017277707,MISSION.uk,These ads ran without a disclaimer,1368,2
153343471519268,Japán Alapítvány Budapest,These ads ran without a disclaimer,1368,3
343395719610770,Városgazda18,Városgazda XVIII. kerület Nonprofit Zrt.,1368,1
534524470807883,Droppi,These ads ran without a disclaimer,1366,1
493697940733852,Angloville nyelvi sziget - Hungary,These ads ran without a disclaimer,1360,1
687626524641696,The Zhe Quan -Implicative Negation,These ads ran without a disclaimer,1356,1
148931618466073,Varázslatos Magyarország,These ads ran without a disclaimer,1355,1
104834515373670,aronszalagyi,These ads ran without a disclaimer,1352,1
119006106155684,PI Energy,These ads ran without a disclaimer,1352,19
102213157969126,Animals Need Trees,These ads ran without a disclaimer,1351,1
2058861144360279,KáTé Italfutár - Italdiszkont - Vinotéka,These ads ran without a disclaimer,1351,1
139047016651791,Fidesz Murafölde,These ads ran without a disclaimer,1351,1
337139906920844,Ring Tunes,These ads ran without a disclaimer,1351,1
332613146774078,Proton Theatre,These ads ran without a disclaimer,1351,1
661242403997082,Trust Group - Гражданство ЕС,These ads ran without a disclaimer,1351,3
102864484432849,Supreme Fight Team - Original,These ads ran without a disclaimer,1351,1
100135632382754,Az Érdi Hírek és az Érdioldal.hu propagandaoldalak cáfolatai,These ads ran without a disclaimer,1351,2
108268701799157,Academy BC,These ads ran without a disclaimer,1351,2
362993680952642,Tunis Forum on Gender Equality,These ads ran without a disclaimer,1351,1
147702172102998,Honeywell,These ads ran without a disclaimer,1351,1
437153699802747,Brendan Kane,These ads ran without a disclaimer,1351,6
103931939062139,Új Jövő Mozgalom,These ads ran without a disclaimer,1351,2
106886475458750,Derolo Manulo,These ads ran without a disclaimer,1351,4
110513884990738,world.for.ukraine,These ads ran without a disclaimer,1351,1
313971389506,Dietrick Hardwick’s Mindcage,These ads ran without a disclaimer,1351,1
898842970483348,Ukiko Lolopoloza,These ads ran without a disclaimer,1351,1
226835525392942,Eco Segway Tour Budapest,These ads ran without a disclaimer,1351,2
109413597595968,gavmalloy,These ads ran without a disclaimer,1351,2
808593616209242,Szikszai Sándor,These ads ran without a disclaimer,1351,1
124526664287853,Angela Fink,These ads ran without a disclaimer,1351,1
104546295740207,Aura of the world,These ads ran without a disclaimer,1350,1
243027475821348,EU Delegation to the African Union,These ads ran without a disclaimer,1350,2
103707484467179,Balla Jenő,These ads ran without a disclaimer,1349,2
243036775905578,Spinnaker,These ads ran without a disclaimer,1349,21
2343946205648725,Szabó Richárd,These ads ran without a disclaimer,1348,3
104666684678836,Creative Contour,These ads ran without a disclaimer,1348,4
184789858679623,Alufelnibolt,These ads ran without a disclaimer,1344,1
1005378999611946,Makeup & Lashes by Bettina Hatos,These ads ran without a disclaimer,1343,1
1703090843255074,Aqua Magazin,These ads ran without a disclaimer,1341,5
111001530621236,WIX Filters Europe,These ads ran without a disclaimer,1340,2
1842164762735963,alfanar Construction,These ads ran without a disclaimer,1338,2
470414149801168,Awakened Spirit Yoga,These ads ran without a disclaimer,1338,1
141532015899630,Kossuth Kiadó,These ads ran without a disclaimer,1337,1
337175256306266,PS Magazin,These ads ran without a disclaimer,1337,1
147393955276923,Jelenkor Kiadó,These ads ran without a disclaimer,1336,4
104320591088131,Dabas rendezvények,These ads ran without a disclaimer,1335,1
106775622063,Roqy Tyraid,These ads ran without a disclaimer,1334,1
357269981385975,Cseresznyés István,These ads ran without a disclaimer,1332,1
105143435176837,Cafetería Mediavilla,These ads ran without a disclaimer,1331,1
359604667445161,TWV Express,These ads ran without a disclaimer,1331,4
109307413781398,Mi Hazánk Mozgalom - Makó,Dorogi György,1331,1
120174426052840,Nagy Ernő,These ads ran without a disclaimer,1330,1
2051795868273026,Szombathelyi Mémgyár,Nagy Donát,1330,4
309299175921676,Wolves Summit,These ads ran without a disclaimer,1330,1
112878543922249,hyperep_official,These ads ran without a disclaimer,1329,2
172678412775213,Skandináv Ház,These ads ran without a disclaimer,1328,1
172565472819120,Stylemagazin,These ads ran without a disclaimer,1328,3
152292984850728,International Monetary Fund,These ads ran without a disclaimer,1328,5
104858491668657,Deny's  partybox - pinyáta és partikellék,These ads ran without a disclaimer,1328,1
1398588077130777,Pénziránytű Alapítvány,These ads ran without a disclaimer,1327,1
596691814188107,Koroknai Imre,These ads ran without a disclaimer,1326,1
104880888253276,Penz András,These ads ran without a disclaimer,1324,1
110502577013881,Morus Vezetőképző Akadémia,These ads ran without a disclaimer,1323,2
883165171742476,Philip Morris International,These ads ran without a disclaimer,1322,6
106044854515836,Loctite Pillanatragasztók,These ads ran without a disclaimer,1321,2
2215259328800808,Farkas Krisztina,These ads ran without a disclaimer,1320,1
104515761266303,EzaLényeg.hu - Felcsút,These ads ran without a disclaimer,1319,4
369402276875499,Binance Global Türkçe,These ads ran without a disclaimer,1318,1
102534255177100,Inotay Gergely,Jobbik Magyarországért Mozgalom,1318,1
102799908518055,ELC,These ads ran without a disclaimer,1316,7
1746853745395190,Humble Household,These ads ran without a disclaimer,1316,17
421207651299430,Bonyhád Város oldala,These ads ran without a disclaimer,1316,1
250289965916061,Headway,These ads ran without a disclaimer,1312,4
1496472020465044,Ukrainian Volunteer Ads Initiative,These ads ran without a disclaimer,1310,1
674812179209754,Eszes Heves,These ads ran without a disclaimer,1309,2
101253392728962,Pirin Hill Hungary,These ads ran without a disclaimer,1307,1
109949033710428,Botyánszki Pál László,Lajos Tarr,1306,4
116767170015274,lipthesp,These ads ran without a disclaimer,1305,2
100532004750901,Újpest Média,These ads ran without a disclaimer,1304,1
160408475765162,Családi Pénzügyi Megoldások,These ads ran without a disclaimer,1303,1
1495443014082489,KREATIVATOR.hu - online pólótervező,These ads ran without a disclaimer,1301,1
215138065124,Louis Vuitton,These ads ran without a disclaimer,1301,1
566922500122212,IDC CEE,These ads ran without a disclaimer,1301,1
111457848535168,gjarquer,These ads ran without a disclaimer,1301,1
1860782777346343,Astons Russia,These ads ran without a disclaimer,1300,3
1123516854348947,Sipos Borház és Vendégház,These ads ran without a disclaimer,1300,1
100272431367994,Tarr-Sipos Zsuzsa,These ads ran without a disclaimer,1300,1
158618604765401,Varga Gábor,These ads ran without a disclaimer,1297,1
236032900494235,Szigetszentmiklósi Színházi Előadások,These ads ran without a disclaimer,1296,1
221754767906167,Bencsik János - A Tatai medencéért,These ads ran without a disclaimer,1295,3
108096777416791,EzaLényeg.hu - Nógrád,These ads ran without a disclaimer,1294,5
2055055238131385,Times Orphays,These ads ran without a disclaimer,1294,4
362928795342,3DEXPERIENCE Edu,These ads ran without a disclaimer,1294,3
1513080278979323,"Bor, só, Megahéja",These ads ran without a disclaimer,1292,1
107202214182063,Étolajgyűjtő,Juhász Sándor,1291,1
679644618829186,Pici Piac,These ads ran without a disclaimer,1291,2
100630881593294,Masterplast,These ads ran without a disclaimer,1289,2
428340480554355,CEU Department of Public Policy,These ads ran without a disclaimer,1288,3
371595899597957,A Holnap - a fenntartható világért,These ads ran without a disclaimer,1288,3
284552178883945,"Málnárium - Több, mint fitnesz",These ads ran without a disclaimer,1287,4
261775810834271,IBIDEN Hungary Kft.,These ads ran without a disclaimer,1286,2
164154930349051,Kanizsa Centrum Bevásárlóközpont,These ads ran without a disclaimer,1286,1
331307777433044,"Morvay Péter újságíró, műfordító",These ads ran without a disclaimer,1286,1
111497898191498,KÉK,These ads ran without a disclaimer,1284,1
101586388758694,Animal Land,These ads ran without a disclaimer,1284,1
464008360648300,European Pulmonary Fibrosis Federation,These ads ran without a disclaimer,1283,2
105750184834156,The SaySoo,These ads ran without a disclaimer,1280,1
354339044755570,Milva Magyarország,These ads ran without a disclaimer,1279,1
858018134275978,Get The Trolls Out,These ads ran without a disclaimer,1277,1
190710471338674,FSZEK Szociológiai Gyűjtemény,These ads ran without a disclaimer,1277,1
500201810135069,Amazon Launchpad,These ads ran without a disclaimer,1275,2
101151721293755,Szabo Daniel,These ads ran without a disclaimer,1275,1
100985022615347,mikelildn,These ads ran without a disclaimer,1275,2
424758624768375,Satan Lovers,These ads ran without a disclaimer,1274,34
427810900693420,MF Fire,These ads ran without a disclaimer,1270,20
100984972379089,The ATLAS Network Book,These ads ran without a disclaimer,1268,3
145988175441549,Osztrák Kulturális Fórum - Österreichisches Kulturforum Budapest,These ads ran without a disclaimer,1266,2
110431427159816,Keren Kayemeth LeIsrael - Jewish National Fund,These ads ran without a disclaimer,1266,2
457989087617669,Action for Dolphins,These ads ran without a disclaimer,1265,2
103323051520359,NextClima,These ads ran without a disclaimer,1264,5
1556481434584901,Paul Xavier,These ads ran without a disclaimer,1264,1
137625131792674,1PointFive,These ads ran without a disclaimer,1264,1
352140378327151,All4YOUth,These ads ran without a disclaimer,1264,1
109529265442823,Budapest Reform,These ads ran without a disclaimer,1261,1
114724510369903,Bag Of Munny,These ads ran without a disclaimer,1260,6
101309454584181,Boross Katalin képviselőjelölt - Diósd 07.vk.,These ads ran without a disclaimer,1259,2
2280937925322660,Fehér Attila,These ads ran without a disclaimer,1258,1
1196187753752154,Karaffa Attila,These ads ran without a disclaimer,1257,1
1038102216205892,Arval Magyarország,These ads ran without a disclaimer,1255,1
106260196063250,Autónavigátor.hu,These ads ran without a disclaimer,1254,3
362513727123646,The Australian Taxpayers' Alliance,These ads ran without a disclaimer,1253,20
1383549665256792,Csömöri Fidesz,These ads ran without a disclaimer,1253,1
386105032241664,Fehérvári tények,These ads ran without a disclaimer,1253,2
106277638338332,Budapest Film,These ads ran without a disclaimer,1251,1
321901088360077,Mi Hazánk Tatabánya,These ads ran without a disclaimer,1251,1
131386693544451,Tiszta Jövő - A világ zöld oldala.,These ads ran without a disclaimer,1251,1
111649554083350,Ricaprente-Meidenbauer Marketing,These ads ran without a disclaimer,1251,1
105171192862790,UNRWA,These ads ran without a disclaimer,1250,2
104305169620404,Nicelife,Nicelife,1250,2
105774734948091,Hungarian Conservative,These ads ran without a disclaimer,1250,1
109731438492817,S/z/avazzunk,savazzunk.com,1250,1
339803575994,Mapei Kft.,These ads ran without a disclaimer,1249,1
368672436480114,Duna Televízió,These ads ran without a disclaimer,1248,1
539955782767272,Harangozó Gábor,These ads ran without a disclaimer,1247,1
132399726854568,Varsányi Pincészet,These ads ran without a disclaimer,1247,5
1517088885216557,AIG,These ads ran without a disclaimer,1247,35
162340013860349,Khalid Latif,These ads ran without a disclaimer,1247,1
674374605962850,Future of Life Institute,These ads ran without a disclaimer,1247,5
101368972691777,Eco Bridge Hungary,These ads ran without a disclaimer,1245,2
100751422145079,Magasnyomású felülettisztítás,These ads ran without a disclaimer,1243,1
105411962299479,AEF,These ads ran without a disclaimer,1243,5
505885473149811,Nagy Bence 6. körzet Alsóváros,These ads ran without a disclaimer,1242,1
103204748416030,TellaShake,These ads ran without a disclaimer,1242,7
179928228830733,PamutLabor,PamutLabor,1238,1
69251982345,Michael Meade Mosaic Voices,These ads ran without a disclaimer,1236,3
102142958995001,Goldsmith Media,These ads ran without a disclaimer,1236,1
111226024752513,UT Invest,These ads ran without a disclaimer,1236,1
302622200143668,Soextraluxe,These ads ran without a disclaimer,1236,57
101673553234891,Sportime Magazin,These ads ran without a disclaimer,1236,2
111197354829050,StopwarinUkraine,These ads ran without a disclaimer,1233,6
106975778772305,LOUPE Színházi Társulás,These ads ran without a disclaimer,1233,2
107270984186183,Székely Nagy György-Írói Oldala,These ads ran without a disclaimer,1232,1
120612164630163,HelloBaby magazin,These ads ran without a disclaimer,1232,2
396922112494,Blum program,These ads ran without a disclaimer,1232,1
105989251030036,Finniskola - sétálva tanulunk,These ads ran without a disclaimer,1232,1
1844562352516384,Col:lab,These ads ran without a disclaimer,1230,1
105399901847773,XVII Eurasian Media Forum 2021,These ads ran without a disclaimer,1230,2
216695633670843,Tér 12 Kulturális Egyesület,These ads ran without a disclaimer,1227,1
109146291689287,Ringier HU marketing,These ads ran without a disclaimer,1226,1
423795734454578,ESTV,ESTV,1226,1
105796938004261,Jobbik Somogyszil,Jobbik Magyarországért Mozgalom,1223,2
101152096022679,Reilly Todd,These ads ran without a disclaimer,1223,1
190351228197909,Supka-Kovácsné Holzhofer Tünde - Momentum,These ads ran without a disclaimer,1221,2
291131468284043,H-Ear Hallókészülékek,These ads ran without a disclaimer,1220,1
103992786357969,The Shift Network,These ads ran without a disclaimer,1220,14
104919861865130,Takos Al Pastor,These ads ran without a disclaimer,1219,1
1944946585609579,Házi Betegápolás - Szent Anna Segítőszolgálat,These ads ran without a disclaimer,1218,1
340233059767258,Kiss Vivien - Life & Health Coach,These ads ran without a disclaimer,1217,6
115521213159624,CEU Executive MBA,These ads ran without a disclaimer,1214,2
33130879085,The Hastings Center,These ads ran without a disclaimer,1209,4
616943185002446,Polgári Összefogás Félegyházáért,These ads ran without a disclaimer,1209,1
332448354337339,faunazerowaste,These ads ran without a disclaimer,1207,3
581812981838021,湖南卫视 芒果TV,These ads ran without a disclaimer,1206,25
100425451615761,Corey Gibson,These ads ran without a disclaimer,1206,2
130817860265258,Művészetek Völgye,These ads ran without a disclaimer,1206,1
112397618166964,Bauer Krisztina - Ingatlan elemző,These ads ran without a disclaimer,1202,1
363810514047649,Zürzavaroscsalád,These ads ran without a disclaimer,1201,1
102348865010367,Kónya Balázs,These ads ran without a disclaimer,1201,10
572253813258669,Csiszka Noémi,These ads ran without a disclaimer,1201,1
100191392899081,justiceiseverybodysbusiness,These ads ran without a disclaimer,1201,4
187935071639,RFI Romania,These ads ran without a disclaimer,1201,17
112562606771112,"Mi Hazánk Jászberény 2,0",Dobrán Gyula,1200,1
928703040522135,Jobbik Csabrendek,Jobbik Magyarországért Mozgalom,1200,1
297217434245558,Jobbik Jászalsószentgyörgy,Jobbik Magyarországért Mozgalom,1200,1
688759761246541,Jobbik Csetény,Jobbik Magyarországért Mozgalom,1200,1
1649269265330217,Jobbik Mezőhegyes,Jobbik Magyarországért Mozgalom,1200,1
2300216390215171,Jobbik Mezőfalva,Jobbik Magyarországért Mozgalom,1200,1
596476073762418,Jobbik Kerecsend,Jobbik Magyarországért Mozgalom,1200,1
326349858008098,Jobbik Decs,Jobbik Magyarországért Mozgalom,1200,1
265023081051776,Jobbik Bölcske,Jobbik Magyarországért Mozgalom,1200,1
841343809537844,Jobbik Hodász,Jobbik Magyarországért Mozgalom,1200,1
1276419805829642,Jobbik Tunyogmatolcs,Jobbik Magyarországért Mozgalom,1200,1
725283261201589,Jobbik Berzence,Jobbik Magyarországért Mozgalom,1200,1
345248412170987,Jobbik Abasár,Jobbik Magyarországért Mozgalom,1200,1
314567349410446,Jobbik Abda,Jobbik Magyarországért Mozgalom,1200,1
392860324839699,Jobbik Apagy,Jobbik Magyarországért Mozgalom,1200,1
824189801275029,Jobbik Előszállás,Jobbik Magyarországért Mozgalom,1200,1
152388498253340,Jobbik Ecséd,Jobbik Magyarországért Mozgalom,1200,1
383807998485054,Jobbik Bag,Jobbik Magyarországért Mozgalom,1200,1
406293246596107,Jobbik Köröstarcsa,Jobbik Magyarországért Mozgalom,1200,1
2540349185992341,Jobbik Körösladány,Jobbik Magyarországért Mozgalom,1200,1
448565798625504,Jobbik Hajmáskér,Jobbik Magyarországért Mozgalom,1200,1
529043047230754,Jobbik Zagyvarékas,Jobbik Magyarországért Mozgalom,1200,1
188689171631113,Jobbik Gádoros,Jobbik Magyarországért Mozgalom,1200,1
2036737199757305,Jobbik Nyírmihálydi,Jobbik Magyarországért Mozgalom,1200,1
656202177735553,Jobbik Poroszló,Jobbik Magyarországért Mozgalom,1200,1
2286818064936831,Jobbik Porcsalma,Jobbik Magyarországért Mozgalom,1200,1
279407602256757,Jobbik Rácalmás,Jobbik Magyarországért Mozgalom,1200,1
566545053421821,Jobbik Gyöngyöshalász,Jobbik Magyarországért Mozgalom,1200,1
139806336184117,Jobbik Öttevény,Jobbik Magyarországért Mozgalom,1200,1
566501533427030,Jobbik Csobánka,Jobbik Magyarországért Mozgalom,1200,1
361259681135507,Jobbik Hajdúszovát,Jobbik Magyrországért Mozgalom,1200,1
411062609469086,Jobbik Segesd,Jobbik Magyarországért Mozgalom,1200,1
423394938204743,Jobbik Fertőd,Jobbik Magyarországért Mozgalom,1200,1
259413454158013,Jobbik Ceglédbercel,Jobbik Magyarországért Mozgalom,1200,1
496705700393979,Jobbik Kisköre,Jobbik Magyarországért Mozgalom,1200,1
