Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
145603398957246,"Κωνσταντίνος Καλλίμαχος., συγγραφέας-εκπαιδευτικός",Konstantinos Kallimachos,1129,58
306684270037168,Μαρίνος Μουσιούττας,Andreas Nikitaras,1126,58
230976897088341,Χαράλαμπος - Πάμπος Πιττοκοπίτης,Χαράλαμπος Πιττοκοπίτης,1125,147
1635992066705701,Κοινοτητα Αγιου Λουκά του Ιατρού,Κοινοτητα Αγιου Λουκά του Ιατρού,1125,18
191683447370663,Κυριάκος Χατζηβασίλη,CONNEKT Communication Agency,1121,29
108253781439470,Άλκης Παπής · Υποψήφιος Ευρωβουλευτής,Άλκης Παπής · Υποψήφιος Ευρωβουλευτής,1120,6
715275145197045,Dialogos,Dialogos,1114,102
105970621764824,Σωτήρης Ιωάννου - Βουλευτής Λάρνακας,Sotiris Ioannou,1106,59
146231858570802,Ζαχαρίας Αθανασιάδης,Ζαχαρίας Αθανασιάδης,1105,83
1790421457837296,Μάριος Πελεκάνος - Marios Pelekanos,Marios Pelekanos,1101,20
219668924725822,Prodromou & Makriyiannis,Prodromou & Makriyiannis,1100,62
103468051635506,Νίκος Γεωργίου,Nikos Georgiou,1095,52
109833067825040,Alexandra Attalides,Alexandra Attalides,1093,18
1704786759802929,Μιχάλης Βασιλείου - Michalis Vassiliou,Μιχάλης Βασιλείου,1092,18
100954678679313,Πορεία Αλλαγής,Πορεία Αλλαγής,1086,66
316361765093900,IMH,IMH,1077,24
101507828426717,Μάριος Πουλλικκάς - Marios Poullikkas,Marios Poullikkas,1067,15
214592115648666,Ανδρέας Γιόρτσιος,Andreas Giortsios,1067,211
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,1065,19
46620712083,Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS,Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS,1063,32
1017841565031729,Νίκος Σπύρου - Nikos Spyrou,Νίκος Σπύρου - Nikos Spyrou,1062,46
113105337055503,BOUSSIAS Cyprus,BOUSSIAS Cyprus,1062,73
110019617261995,Παντελής Γεωργίου - Δήμαρχος Ύψωνα,Παντελής Γεωργίου - Δήμαρχος Ύψωνα,1055,31
113013028435879,Γιωργούλλα Πατέρα - Υποψήφια Δήμαρχος Πολεμιδιών,Γιωργούλλα Πατέρα - Υποψήφια Δήμαρχος Πολεμιδιών,1052,64
109466415295250,Şifa Çolakoğlu,Şifa Çolakoğlu,1024,14
103113405953696,Salih Oktay,Salih Oktay,1019,23
158754760886927,GREEN AIR LTD,Enigma Advertising,1003,13
100272582471117,Growth Hacking Cyprus,Growth Hacking Cyprus,1001,47
742148825972012,Dr Marios Theodotou,Dr Marios Theodotou,1001,52
118521662890773,Αλλαγή Γενιάς,Κίνημα Ανεξάρτητοι,1000,5
1666515286969405,Χρύσανθος Φάκας - Chrysanthos Fakas,Chrysanthos Fakas,988,5
105582654841821,Maria Kokkinou Boege - Μαρία Κόκκινου Μπέγκε -,Μαρια Κοκκινου Μπεγκε,986,60
101054328195189,Οδοντιατρικός Σύλλογος Αμμοχώστου - Famagusta Dental Association,Οδοντιατρικός Σύλλογος Αμμοχώστου - Famagusta Dental Association,983,7
282790721573685,Σάββας Νικολάου,Σάββας Νικολάου,980,16
271853372685090,Αθηνά Σπύρου Δημοτική Σύμβουλος Λεμεσού,Αθηνά Σπύρου,979,26
311289838967373,ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ,Κωνσταντινος Οδυσσεως,974,54
140378039169029,Κύπρος Ανδρονίκου,Κύπρος Ανδρονίκου,972,25
