Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
212195938930814,GIZ Philippines,These ads ran without a disclaimer,3575,1
105867822043583,175 Sambayanan Sinirangan Bisayas,Visayan Diary,3572,2
100282565899994,Flying Miracle Industrie,These ads ran without a disclaimer,3571,3
102023751671829,Nature Italy,These ads ran without a disclaimer,3570,14
104315095471882,Suob Galing,These ads ran without a disclaimer,3565,3
102102255249224,"Draft Sara ""Inday"" Duterte for President","Draft Sara ""Inday"" Duterte for President Supporters",3563,9
104246922206887,RPS NFT Art,These ads ran without a disclaimer,3560,1
101912051889040,Mom&Kid Store 24/7,These ads ran without a disclaimer,3559,3
358130971605769,RespetoNaman,SPARK Philippines,3557,13
501424316686592,GPP Kalikasan Muna - Green Party of the Philippines,GPP Kalikasan Muna (Green Party of the Philippines_,3554,11
106038401190236,ES Cool Time,These ads ran without a disclaimer,3551,1
102394805569739,Ravi Del Rosario Mr. Technology,Albert Allan Coronel Ventura,3546,10
360932597326703,Seedstars,These ads ran without a disclaimer,3545,2
104218565194445,Tastes From The Greens EK Sta Rosa,These ads ran without a disclaimer,3545,5
112360691217070,MaskEX,These ads ran without a disclaimer,3545,1
107430645254758,Play Move,These ads ran without a disclaimer,3539,2
103873808580363,"Salvador ""Sal"" Panelo",These ads ran without a disclaimer,3538,5
114738487010987,Braindom2: Who is lying?,These ads ran without a disclaimer,3533,17
100807685649077,Yongco Cares,These ads ran without a disclaimer,3531,3
122373555969113,Alpas Pinas,These ads ran without a disclaimer,3520,15
111300457434051,ATU Promotions and Consultancy,atuconsultancy,3520,12
105736005265649,Fuso Canter Trucks and Buses - Cavite,These ads ran without a disclaimer,3520,4
107259350672560,Vince Dominique Carungay,Louie Pahugot De Los Santos,3520,8
100821115667406,PRAI-Mindanao,Maria Catherine Penus,3517,29
316134045407492,Kassy Pajarillo,These ads ran without a disclaimer,3512,3
110900504584169,Pampanga for Pinuno Partylist,These ads ran without a disclaimer,3511,2
111024294930748,BEN Pascual III,Diana Princess Dicen,3509,1
102043819113812,Caraga for RoSa,Team RoSa,3508,1
105799091378083,We-Speak-Business,These ads ran without a disclaimer,3502,1
334084150301725,FOI Philippines,These ads ran without a disclaimer,3500,2
613577439008678,"National Society of Parliamentarians, Inc.",Bryan Ezra Cainglet Gonzales,3500,3
140932362587054,JMJM Productions,Joel Mendoza Macanaya,3500,6
103537501822599,RADYO QC,Gino Asos Samuel,3500,3
108225801869627,Vincent Papa,Vincent Mancenido Papa,3500,2
111249312319723,Ginalingan,Virtual Ally,3500,7
247605145411547,TEAM REBEL SPORTS PILIPINAS,Rhea Kristina T. Bonus,3500,1
107448257666192,Generali Philippines,These ads ran without a disclaimer,3500,1
487623948395013,Councilor Wency Lagumbay Kaibigang Tunay,Michael Datu Oraa,3500,5
111936661388419,SB Carol KEGA Galapia,Eva Angeli Quidilla Galapia,3500,1
163079853757545,JL Photostamp,These ads ran without a disclaimer,3500,3
186437836802797,Cong. JCA Para sa Sur,Dave Russel Ferrer Ranit,3500,9
111095957933394,Khian Jamer,Khristiane Damielle Abedante Jamer,3499,19
950064415112329,Serbisyong Matapat para sa Novo Ecijano,Supporters of Governor Oyie Umali,3499,2
101342335627971,Joroel Marave Espino,These ads ran without a disclaimer,3499,9
114800534893965,Ligtas na Pilipinas,The Message Booster Enterprise,3499,30
103645885439205,Abner Bong Dalapu,Abner Balagot Dalapu,3498,3
102001871440012,longkowts,Virtual Ally,3496,7
112875496059561,Investing In Women,These ads ran without a disclaimer,3495,9
105140878002384,Ronald PEPOT LARA,These ads ran without a disclaimer,3495,4
102153737854531,Doc Jun Reyes,These ads ran without a disclaimer,3489,2
100734852623244,Sashank Dhakal,These ads ran without a disclaimer,3489,2
1735566736696573,Atlantica Realty Development Corporation,These ads ran without a disclaimer,3484,1
107350540874398,Alexander Pajarillo and Team Gawa - Mercedes,Ricky Abad Bautista,3482,6
103068434826330,United Innovators,These ads ran without a disclaimer,3473,6
108137474991300,Atty. Leo M. Zaragoza for Mayor,Christian Zenoah Zaragoza Ismael,3472,6
107344477565011,Cong. Maria Fe Abunda,Chessa Sy Yutankin,3469,4
102211165555242,Ginger Butter,These ads ran without a disclaimer,3468,1
108479082221,National Economic and Development Authority,These ads ran without a disclaimer,3465,4
109062100599256,City Councilor Brigadier General Royland M. Orquia Philippine Army Retired,Cedric Troy Melendez Orquia,3465,12
108291971677093,Eva Medina,Israel Balastigue Medina,3464,4
100293781461606,Gumagawa ng Jingle,These ads ran without a disclaimer,3454,11
2369310216647388,Inside Bulacan 2nd District,Alwynn Santos Dumalde,3451,29
103146568821161,Councilor Carding Bagus,Aldrine Fiel Pangan Bagus,3450,4
101518838054472,Civil Defense Northern Mindanao - Region 10,Civil Defense Northern Mindanao - Region 10,3450,6
103447332280967,Ilonggo Nation In Action,Macklin Cabague Laure,3449,2
397958297513094,Jane De Leon,Virtual Ally,3444,7
105159732154530,Di ito Peyk news,Shereleen Benedicto Hofilena,3444,4
145545738797499,Unofficial: Maja salvador,Virtual Ally,3441,7
112209384598080,𝗕𝗼𝗮𝗿𝗱 𝗠𝗲𝗺𝗯𝗲𝗿 𝗝𝗘𝗦𝗦𝗜𝗘 𝗟𝗔𝗚𝗔𝗦 𝙎𝙪𝙥𝙥𝙤𝙧𝙩𝙚𝙧𝙨 𝙋𝙖𝙜𝙚,These ads ran without a disclaimer,3441,12
104236234755776,Beauty GLAM,These ads ran without a disclaimer,3438,1
105314431825075,Janis Jaron Ilagan,Janis Angela Jaron Ilagan,3437,10
387465095178226,Atty. Noel Cera Bince,Joe Mark Magumcia Norico,3437,11
457601124675674,Speaking Roses Flower Shop-MANILA,These ads ran without a disclaimer,3437,5
1434381969916553,PetroEnergy Resources Corporation,These ads ran without a disclaimer,3435,5
101687945707271,Abante Tubigon,Bobby Corage Lopez,3434,6
103510901374200,Virtual Tax Accountant PH,These ads ran without a disclaimer,3425,2
621015394988280,Maryann Pulvera - Toyota Batangas,Maryann Royales Pulvera,3422,6
108276595097870,Neptali Bacuso Camsol,Jonathan Malimias Camsol,3420,14
108194081583596,PRAI-Visayas,Maria Catherine Penus,3418,28
996769197177440,Unilever Philippines,These ads ran without a disclaimer,3413,2
108724600646202,Women's Club - Pangasinan,Lourdes M. Flores,3411,6
401812333925645,Malayang Quezon City,The Message Booster Enterprise,3410,16
1085288458305608,CJ Ponce,Japhne Guinto Quizon,3409,13
114945181949063,Rina Fernandez Cadano,Louie Ann Yutuc Guzman,3409,6
1405592409583543,Plesbol Official,These ads ran without a disclaimer,3408,1
406037786147785,Konsehal DOC ALEX STA. MARIA,Joey Cruz De Los Santos,3406,6
960369474046903,OneMisor OneCdo Volunteers,Sean Oliver Pasion Moreno,3404,5
108961894042502,Atty. Rafael L. Infantado,Ma Johanna Cello Encabo,3400,7
102700078600568,MCGraphics printing services,These ads ran without a disclaimer,3400,10
152537538134386,Dennis M. Socrates,Juan Miguel Rodriguez Barcelon,3400,7
100834424728746,"Continuum Academy, Inc.",These ads ran without a disclaimer,3400,3
117512043488892,ROGER Cadorniga- Bohol 3rd District,These ads ran without a disclaimer,3397,15
108332361580006,CJC Plastic Printing,These ads ran without a disclaimer,3396,10
2029348933769521,Danilo E. Suarez,Danilo E. Suarez,3389,7
100587852228944,Tricia Quarte for USC Vice Chairperson,UP ALYANSA,3389,7
102636399017122,Chimes,These ads ran without a disclaimer,3387,2
111617137328952,Pre-Selling Condominium in Metro Manila,Maria Patricia Ann Gatdula Banaag,3387,3
105526014771322,"Jamail ""Atty. Jam"" Macla","Jamail ""Atty. Jam"" Macla",3385,2
412820362247897,Bitokbitok University,Malvern Agusan Esparcia,3380,7
1392037551042304,BARUG Kapilya,These ads ran without a disclaimer,3379,11
1083232565114576,Ronnel Sanchez,These ads ran without a disclaimer,3379,1
339388553513534,Basta Batas,These ads ran without a disclaimer,3379,3
100960522457437,Philipeo,These ads ran without a disclaimer,3378,1
109421081705991,Lung health in the Philippines campus 2,These ads ran without a disclaimer,3376,1
105116298120231,Yugto Romance,These ads ran without a disclaimer,3374,3
120381934641445,Active Vista,These ads ran without a disclaimer,3373,2
331568407461076,Monsi Vera Cruz,Michael P Lagcao,3372,3
135053636508786,VISME,These ads ran without a disclaimer,3371,1
113909141087037,SB Giovanni “Banong” Vizcarra,Voltaire Flores Cabuyadao,3371,55
104294432158430,Play and Win,These ads ran without a disclaimer,3369,1
110339967042411,LastObject,These ads ran without a disclaimer,3367,28
101973021229015,DINGS IPHONE CEBU,These ads ran without a disclaimer,3365,11
105420584316081,Pinpin Pareja - Page,Janesa Isnain Francisco,3360,5
110322153786987,Asian Development Bank Partnerships,These ads ran without a disclaimer,3359,2
101007969268917,SolidGreen Energy,These ads ran without a disclaimer,3358,1
366560130713432,Adrian John Ignacio Ramos,These ads ran without a disclaimer,3357,9
104279598475865,TmoTee Shop,These ads ran without a disclaimer,3357,6
482512205434891,AYEJ,AYEJ,3355,3
487717768094485,Jeph Yapha,Celeste Jayne Prahinog Mislos,3355,1
110529111699411,PhilNews24,Polsure IT Services,3352,3
104501657757155,Shop Suki,These ads ran without a disclaimer,3349,1
203502177189610,Jonjon & Joanne TapangTaal & LongganisangTaal,These ads ran without a disclaimer,3348,4
100827952330631,Bisaya for Isko,Kurt Diores Fick,3346,6
307543433316030,ATK Computer & Accountancy Training Center,These ads ran without a disclaimer,3342,1
950064415112329,Serbisyong Matapat para sa Novo Ecijano,These ads ran without a disclaimer,3341,2
157252641338,OANDA,These ads ran without a disclaimer,3340,1
1829139633968518,4J Graphic Prints,These ads ran without a disclaimer,3333,1
100677638960026,MASADA-Marcos Sara Duterte Alliance National,Mariamme King Capacio Abu,3330,16
838385792877738,Trending Pa-More,Trending Pa-More,3328,3
1920854234845467,Crystal Square 3D printing,Crystal Square 3D printing,3325,3
111322363985526,Yohan's,These ads ran without a disclaimer,3323,5
1559302531049437,Pilipinas Today BisMin,These ads ran without a disclaimer,3323,1
105912278599004,Magdalena for Leni and Kiko,Michael Johannes Tabuñar,3321,9
401372530688320,Doc Cecille Rodrigo-Roldan,Marie Kristine Rodrigo Roldan,3321,12
101446054968205,"NORMA AMATA for BOARD Member, 2nd District of Zambales",Daniel Aquino Soon,3320,2
107365871840412,Trust healt,These ads ran without a disclaimer,3314,1
102175021602000,LUAN Emotional Museum,These ads ran without a disclaimer,3311,1
108872940818117,Kuya Kiko,These ads ran without a disclaimer,3311,10
1049327858603203,Cotopda,These ads ran without a disclaimer,3311,5
106838241852295,Team Sanyog,Andrea O. Guanco,3310,17
107794871741693,Holden Nulud Sembrano,These ads ran without a disclaimer,3305,4
103423235265258,Ton Ton Bustos,These ads ran without a disclaimer,3305,1
103574871536793,Ching’s Salomia,Preachy Lita Saburao Salomia,3300,3
108250648500224,Konsehal BOYET Sandoval,Aj Catapang,3300,4
1474168576216300,Lonlon Ambayec,Kevin Valeriano,3298,2
101082242758012,Asenso News Iligan City,Asenso News Iligan City,3296,6
103384978941190,Masada Cebu,Randy Gerbolingo Flor,3292,6
396751727136588,Globe Business,These ads ran without a disclaimer,3290,3
102441058153107,Dreame-Love-twice,These ads ran without a disclaimer,3289,3
104002691569073,"PHirst Park Homes - Tanza, Cavite",Carlo Gacias Costanilla,3287,4
101530968609518,Dave Valmocina,These ads ran without a disclaimer,3286,1
105187495209795,Dre-a-me l01,These ads ran without a disclaimer,3286,8
101036475886161,Pilosopiya ni Joy Belmonte,Shereleen Benedicto Hofilena,3286,4
101841559916292,"Jay Mark Kevin ""JM"" Dela Cruz Crisostomo",These ads ran without a disclaimer,3285,4
106824408630354,We Support  Konsehal Jeffrey Tiñana,Melvin Ante Gonzaga,3284,8
100773891887664,Dr. Nostalgia,These ads ran without a disclaimer,3282,8
269343366846140,Real Talk Minglanilla,Carla Deparine Geonzon,3282,4
109864824956068,Team Dorado,Edizon De Andres Jao,3280,18
107725207527637,ACT FORUM  - Advocates for Community Transformation,Benjamin Agnachan Paycoan,3279,21
104467062226586,Madz Detailing shop,These ads ran without a disclaimer,3277,2
219530118173470,Toto Veloso,Jose Rey Reyes Culpa,3277,12
101717685016091,Virgin Mary the mother of Christ,These ads ran without a disclaimer,3277,1
102753058484119,ANNE's Marketing,These ads ran without a disclaimer,3275,1
102179965787180,Jocel C. Baac,These ads ran without a disclaimer,3274,6
116126099823448,Lelgit,UMVUSA Technologies Incorporation,3272,2
109113444244888,Nueva Ecija Fce Shield,These ads ran without a disclaimer,3272,1
1125040617655869,Kuya Vice Joel Badongen,Joel Baingan Badongen,3270,10
101668351846885,"Mayor Romulo ""Romy"" Pecson",SUPPORTERS OF MAYOR ROMY PECSON,3269,3
104064438953818,JJ 50,These ads ran without a disclaimer,3268,1
106813858446412,CCES - Solar California,These ads ran without a disclaimer,3265,1
100288948338807,Urban Deca Homes-Most Affordable Condo in Metro Manila,Isiah Nielson Sereño Quimboy,3265,6
454536418241945,MakeSense,These ads ran without a disclaimer,3263,4
102642515531856,Aldine Acosta Supporters,Wilmar Mangaoil Acosta,3260,5
100870551753539,Maan Tuazon-Guico,These ads ran without a disclaimer,3257,4
1858186441066694,TATS Tees & Prints,These ads ran without a disclaimer,3256,7
1175420249190668,Balitaang Pilipinas,These ads ran without a disclaimer,3254,5
582570359037482,Beststop BICOL Franchising Business,These ads ran without a disclaimer,3254,2
100688938965733,Dra. Minguita Padilla,Red Bus Digital Ventures,3252,23
269309256862785,"Jose ""Boy"" Chua ALPHA KAPPA RHO ELITE",Deutsch Mark Aficial Cabinta,3251,3
135490176108,China Law Blog,These ads ran without a disclaimer,3250,3
105440381189011,Empath,These ads ran without a disclaimer,3250,2
2148020585519768,ART SG,These ads ran without a disclaimer,3249,8
535039634113591,Netafim Southeast Asia,These ads ran without a disclaimer,3248,1
225476400846533,World Cities Summit,These ads ran without a disclaimer,3240,2
101599118709197,J Project,These ads ran without a disclaimer,3234,5
101172875395090,The Maharlikan Army,These ads ran without a disclaimer,3234,2
112416151343919,Vice-Mayor Faustino Olowan,"William Orilla Garado Jr,",3227,8
747742498598879,Bob Ong Quotes,These ads ran without a disclaimer,3226,11
110281771636967,Toto Alcala,These ads ran without a disclaimer,3226,1
345421755527109,Ever Accountable,These ads ran without a disclaimer,3222,1
105388962183696,Bilir,Bilir,3221,3
103225232377039,Cats,These ads ran without a disclaimer,3214,1
111303411328327,Drew Binsky Tagalog,These ads ran without a disclaimer,3214,1
100311325590900,Daine Torregosa for USC Chairperson,UP ALYANSA,3212,6
107324477293153,Hinovel- English,These ads ran without a disclaimer,3212,1
101862798299115,Brucekodner,These ads ran without a disclaimer,3212,1
107375835372606,Amer Institute,These ads ran without a disclaimer,3212,5
1889792021263619,VFX Edits,These ads ran without a disclaimer,3212,1
108562388251908,Bilis Kilos Kagay-anon,Mohammad Jainudin Razaleigh Omar Andong,3208,2
101703098217940,Rocky Galvez Sarmiento,Rocky Galvez Sarmiento,3202,2
120138916913557,Katotohanan Lamang Mga Kababayan,These ads ran without a disclaimer,3201,2
117724710919574,For Brighter Tomorrow,John Mark Minate Ramirez,3200,9
631370640833595,"Dr. Candice ""Misis Lex"" Tupas",These ads ran without a disclaimer,3200,7
100696058755547,Candi Aguila,These ads ran without a disclaimer,3200,6
110985588045231,Matin Petilla,Bryan Renomeron Cinco,3200,1
1645942209010944,Freddie Siao,Freddie Siao,3194,3
155423758733524,Lovely Alangalang,Brandom Miralles Tingzon,3193,7
111085174023018,HSR dj studio,These ads ran without a disclaimer,3192,1
103952128251425,Jasper Pasion,Jasper Sison Pasion,3191,2
3084677931557321,Tops Flores,These ads ran without a disclaimer,3184,19
309588733007307,Belmonte Defenders QC,Johnny Suarez,3182,5
108644901632249,KIENT's - The Key To Success,Laica D. Jarandilla,3175,1
100146231619566,Syn & Strat Consulting,Syn and Strat Consulting Inc,3175,3
105709368554837,Robert Mamaril Andrada,Melvin Ante Gonzaga,3175,3
355375338588446,Councilor Grace Santos,Ryan Marcel Quezon Ibay,3175,13
8529136956,To Write Love On Her Arms.,These ads ran without a disclaimer,3175,5
102974578564677,Kap Bobot Matutino,Conster Agunod Matutino,3172,16
101193992496310,Mindanaoans for RoSa Robredo-Sara 2022,OroMedia,3171,1
112925204490057,JG Singson de Leon,Mariz Gazmen Lagasca,3171,5
795693793892364,USC - JPIA Abante,Reidar Gullem Arriesgado,3170,12
1656873704640264,UN SDSN Youth - Philippines,"Sustainable Development Solutions Network Youth Philippines, Inc.",3168,6
107602078236052,Site and Driving School Polomolok-Marbel  Branch,These ads ran without a disclaimer,3167,1
104993575247831,Joey Daluz Official,These ads ran without a disclaimer,3162,2
37165210666,ManageEngine,These ads ran without a disclaimer,3157,4
