Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
191199475064849,Energie Club Schweiz,These ads ran without a disclaimer,≤100,1
146481695371146,"มูลนิธิเพื่อสุนัขในซอย, ประเทศไทย (Soi Dog - in Thai)",These ads ran without a disclaimer,≤100,4
1040605245953765,MHB Europe,These ads ran without a disclaimer,≤100,1
652984238153061,Polar Verlag,These ads ran without a disclaimer,≤100,1
34440108608,Net Impact,These ads ran without a disclaimer,≤100,16
103890145553537,Reconciliation Amazing,These ads ran without a disclaimer,≤100,3
102727121816068,Святлана Ціханоўская,These ads ran without a disclaimer,≤100,2
353884068847,emotion magazin,These ads ran without a disclaimer,≤100,2
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,≤100,13
107255862071539,metschli,These ads ran without a disclaimer,≤100,1
111390757093321,ASC - Verantwortungsvolle Fischzucht,These ads ran without a disclaimer,≤100,3
1497217983824347,Kunststiftung Ruth Baumgarte,These ads ran without a disclaimer,≤100,2
1115002345189042,Netzwerk Culinaria,These ads ran without a disclaimer,≤100,1
191720690854318,First Hand Films,These ads ran without a disclaimer,≤100,2
107192972293780,claud_isa_91,These ads ran without a disclaimer,≤100,1
134525066590875,The Womanity Foundation,These ads ran without a disclaimer,≤100,2
845293775587671,Statista France,These ads ran without a disclaimer,≤100,1
101060059451217,Best News,These ads ran without a disclaimer,≤100,5
1798578616828336,"Indus Development Foundation, Canada",These ads ran without a disclaimer,≤100,10
347287642024273,RAUSCH AG,These ads ran without a disclaimer,≤100,1
2181830098768270,Saint-Gobain,These ads ran without a disclaimer,≤100,1
544044982298548,Commune de Bernex,These ads ran without a disclaimer,≤100,2
206477306150453,Cinéma CityClub,These ads ran without a disclaimer,≤100,1
107852571376325,Maik Lindner Sachbuchautor,These ads ran without a disclaimer,≤100,4
207735025880,Stetson Europe,These ads ran without a disclaimer,≤100,1
108650374829229,Go Green Magazin,These ads ran without a disclaimer,≤100,2
428690117258417,SVP des Kantons Zürich,These ads ran without a disclaimer,≤100,1
100308629643178,Obwalden2040,These ads ran without a disclaimer,≤100,1
446478232558474,SP Münsingen,These ads ran without a disclaimer,≤100,1
109742838576665,Sandro Gerber - FDP.Die Liberalen,These ads ran without a disclaimer,≤100,1
109835071800438,vaguedenature,These ads ran without a disclaimer,≤100,2
191035180963703,Huawei Enterprise,These ads ran without a disclaimer,≤100,2
222342767775888,Noé21,These ads ran without a disclaimer,≤100,1
1376937892605224,Lelia Guscio,These ads ran without a disclaimer,≤100,1
1449466188712715,Ticino Welcome,These ads ran without a disclaimer,≤100,1
345100805536297,Henkel,These ads ran without a disclaimer,≤100,1
147035082055335,24guteTaten e.V.,These ads ran without a disclaimer,≤100,9
128787593816071,TWOTHIRDS,These ads ran without a disclaimer,≤100,6
101654825098809,Ecologie et Bienveillance,These ads ran without a disclaimer,≤100,1
102666032712524,Yanabuzi6,These ads ran without a disclaimer,≤100,2
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,25
247193432357291,Diaspora TV  Switzerland,These ads ran without a disclaimer,≤100,5
108641268612831,Mist,These ads ran without a disclaimer,≤100,2
590474314405354,Target Dental Academy,These ads ran without a disclaimer,≤100,5
111136235055050,Frbs Inv,These ads ran without a disclaimer,≤100,3
104321354402815,Non à la décharge de type A à Bellevue,These ads ran without a disclaimer,≤100,1
104309428943683,Lebensmelodien,These ads ran without a disclaimer,≤100,6
107192055276617,Obsessed Gaming,These ads ran without a disclaimer,≤100,1
105653629050461,Valairion,These ads ran without a disclaimer,≤100,2
105881490953473,Verdi di Savosa,These ads ran without a disclaimer,≤100,1
105472962333666,World News,These ads ran without a disclaimer,≤100,5
108768901894280,BetterSoil,These ads ran without a disclaimer,≤100,1
2011711805804937,Haus von Eden,These ads ran without a disclaimer,≤100,3
101788562637808,Gina Sonia 194,These ads ran without a disclaimer,≤100,2
103814352620250,Wiadomość dnia,These ads ran without a disclaimer,≤100,1
69474637264,Berner Zeitung,These ads ran without a disclaimer,≤100,3
1777266822526385,Photogornostay,These ads ran without a disclaimer,≤100,6
130124167823452,Cosmea - Unbeschwerte Tage für Körper & Umwelt,These ads ran without a disclaimer,≤100,2
109292693991696,What The Food,These ads ran without a disclaimer,≤100,3
102557711672905,NWAYS,These ads ran without a disclaimer,≤100,1
1622354278047452,Dietrich Rauch,These ads ran without a disclaimer,≤100,1
163304010784911,Rayk Hahne,These ads ran without a disclaimer,≤100,1
138493899520913,Rathaus Basel,These ads ran without a disclaimer,≤100,1
1571740073046993,Alternatiba Léman,These ads ran without a disclaimer,≤100,1
111079675056466,News 24/7 EU,These ads ran without a disclaimer,≤100,6
587160388282851,Karin Fein,These ads ran without a disclaimer,≤100,2
1398059697144336,Guerreros Graphics,These ads ran without a disclaimer,≤100,5
345383962211058,Infineon Technologies AG,These ads ran without a disclaimer,≤100,1
104912918761634,Valentin Borter,These ads ran without a disclaimer,≤100,1
184745071568863,Heumilch,These ads ran without a disclaimer,≤100,2
1500106483561398,FDP. Die Liberalen Risch Rotkreuz,These ads ran without a disclaimer,≤100,1
1990880717882519,The China Current,These ads ran without a disclaimer,≤100,3
108807695846538,PressReader,These ads ran without a disclaimer,≤100,2
114966651903961,Kanton Solothurn,These ads ran without a disclaimer,≤100,1
233908576978197,HB Reavis,These ads ran without a disclaimer,≤100,2
1033932949973658,Sara Demir,These ads ran without a disclaimer,≤100,1
224846410862829,Plantechnik Hartmann GmbH,These ads ran without a disclaimer,≤100,1
132017420475685,DJ Nica,These ads ran without a disclaimer,≤100,2
146316935047,SECOURS ISLAMIQUE FRANCE,These ads ran without a disclaimer,≤100,1
677955182617895,Tiara Rezkia N,These ads ran without a disclaimer,≤100,3
105806708960852,Webfic - Read Romance Story,These ads ran without a disclaimer,≤100,3
112435044911480,Orange Soil,These ads ran without a disclaimer,≤100,1
108206818777404,Bezirksgewerbeverband Bülach,These ads ran without a disclaimer,≤100,1
307173809758812,Wortmeldungen,These ads ran without a disclaimer,≤100,3
110906265860,The Andrew Schulz,These ads ran without a disclaimer,≤100,6
104749315673645,Puken Christina,These ads ran without a disclaimer,≤100,1
103712565986093,PL-EU Breaking Today,These ads ran without a disclaimer,≤100,1
589776481712684,Syna Nordwestschweiz,These ads ran without a disclaimer,≤100,1
110491114992367,Resilient Agroforestry,These ads ran without a disclaimer,≤100,6
301745209882851,Culture Amp,These ads ran without a disclaimer,≤100,4
100390325413376,youthful-freshness,These ads ran without a disclaimer,≤100,1
638557979596156,Awesome Berlin,These ads ran without a disclaimer,≤100,1
100879405279280,WEY,These ads ran without a disclaimer,≤100,3
37143846750,Delinat,These ads ran without a disclaimer,≤100,2
110137388242680,Via Premium Travel,These ads ran without a disclaimer,≤100,1
102801585983678,Aprae,These ads ran without a disclaimer,≤100,4
101476029449177,MAAT Waldhaus,These ads ran without a disclaimer,≤100,1
2011626645562796,Andri Silberschmidt,These ads ran without a disclaimer,≤100,1
106394965482360,Pedro Cardoso,These ads ran without a disclaimer,≤100,1
413224988797093,Beekeeper,These ads ran without a disclaimer,≤100,9
6115848166,Nature Portfolio,These ads ran without a disclaimer,≤100,10
1522369758051148,DEINE KORRESPONDENTIN,These ads ran without a disclaimer,≤100,1
107555498783966,Junkilobarawa,These ads ran without a disclaimer,≤100,9
417338292048652,Page Alain De Kalbermatten,These ads ran without a disclaimer,≤100,1
210976032253018,Adam Hall Group,These ads ran without a disclaimer,≤100,4
112125218380969,holgergurtner,These ads ran without a disclaimer,≤100,1
102056625568388,wailanarafeeq,These ads ran without a disclaimer,≤100,1
106598718789052,Absolicon Solar Collector AB,These ads ran without a disclaimer,≤100,5
106225038985457,mein.mamiblog,These ads ran without a disclaimer,≤100,1
95775573753,Frontiers,These ads ran without a disclaimer,≤100,10
103029828772017,Javier Bueno Art,These ads ran without a disclaimer,≤100,1
111023448313667,Business Star,These ads ran without a disclaimer,≤100,1
112448021341732,Astonishing Naive,These ads ran without a disclaimer,≤100,2
159278864228680,BärnToday,These ads ran without a disclaimer,≤100,2
109023530752200,Changing Markets Foundation,These ads ran without a disclaimer,≤100,4
112274361383738,Agonisten,These ads ran without a disclaimer,≤100,2
177085642309256,ELEKTRONIKPRAXIS,These ads ran without a disclaimer,≤100,2
100990856120384,Top Team,These ads ran without a disclaimer,≤100,4
805945416454845,veikko_bartel,These ads ran without a disclaimer,≤100,1
111184371077108,Komoneed D,These ads ran without a disclaimer,≤100,1
1643396942585509,Adventerra Games,These ads ran without a disclaimer,≤100,7
100479926293321,andrea_saporito_plr,These ads ran without a disclaimer,≤100,1
103955692557660,Expat-Publishing,These ads ran without a disclaimer,≤100,1
101152096022679,Reilly Todd,These ads ran without a disclaimer,≤100,1
1125155474201566,Mcg Carouge,These ads ran without a disclaimer,≤100,1
100765026109468,Aminaa,These ads ran without a disclaimer,≤100,2
110217878444918,Preemimbounhai,These ads ran without a disclaimer,≤100,12
101004079455626,Modern Style,These ads ran without a disclaimer,≤100,1
1983031191989777,Von Schaewen GmbH,These ads ran without a disclaimer,≤100,1
293513687977752,von allmen architekten ag,These ads ran without a disclaimer,≤100,2
259219767584214,UBS Art,These ads ran without a disclaimer,≤100,2
523241384474582,Behr's GmbH,These ads ran without a disclaimer,≤100,1
105833148827241,NJN GMv,These ads ran without a disclaimer,≤100,5
106013456235901,Amazon Web Services,These ads ran without a disclaimer,≤100,1
490433241100491,MeisterTask: Task Management for Teams,These ads ran without a disclaimer,≤100,3
729580320403780,BauernZeitung,These ads ran without a disclaimer,≤100,1
103398468787,Saint-Gobain,These ads ran without a disclaimer,≤100,1
182090205138056,jung & aktiv,These ads ran without a disclaimer,≤100,1
106938804271614,193 Viagens,These ads ran without a disclaimer,≤100,1
113524458268944,Wiadomości dnia,These ads ran without a disclaimer,≤100,1
105267088402300,Komisija Bijelih Traka - Commission Brassards Blancs,These ads ran without a disclaimer,≤100,1
332855003552036,Cambridge Judge Business School: Executive Education,These ads ran without a disclaimer,≤100,1
105994068254820,Menkay,These ads ran without a disclaimer,≤100,3
1478930005708038,TomorroWoman,These ads ran without a disclaimer,≤100,6
107861521341344,Jorge Cancio - Politik,These ads ran without a disclaimer,≤100,1
388770034503865,Autonome Schule Zürich - ASZ,These ads ran without a disclaimer,≤100,1
121191740953524,Новости Европы,These ads ran without a disclaimer,≤100,1
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,13
389006641956517,Natalie Imboden,These ads ran without a disclaimer,≤100,2
94927933313,ITCHY,These ads ran without a disclaimer,≤100,1
103419298803774,Haptica//online,These ads ran without a disclaimer,≤100,2
109369354227655,Kultz,These ads ran without a disclaimer,≤100,1
268397135558,TRT Deutsch,These ads ran without a disclaimer,≤100,3
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,18
100738672408911,Magic Lock,These ads ran without a disclaimer,≤100,1
106509512153220,Thomas Rodriguez,These ads ran without a disclaimer,≤100,6
202907189862969,Verdi Liberali,Parti vert'libéral Suisse,≤100,1
102202384790269,DiFluid,These ads ran without a disclaimer,≤100,1
643057169228509,FT Channels,These ads ran without a disclaimer,≤100,7
470721533028851,Hair Frenzy,These ads ran without a disclaimer,≤100,8
107000761951003,Trail by Train Tour,These ads ran without a disclaimer,≤100,1
101137009519656,Agent prasowy,These ads ran without a disclaimer,≤100,1
101727068829380,Контекст Европа,These ads ran without a disclaimer,≤100,4
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,20
157581700931685,Usine A Gaz,These ads ran without a disclaimer,≤100,1
108090262075970,Businessplan24.io,These ads ran without a disclaimer,≤100,3
113154401631994,Аренда,These ads ran without a disclaimer,≤100,3
101778415659849,BlackOut,These ads ran without a disclaimer,≤100,1
110363411818650,Master Info,These ads ran without a disclaimer,≤100,3
330746030297694,European Policy Centre/Centar za evropske politike - CEP,These ads ran without a disclaimer,≤100,1
285860150825,New Design University,These ads ran without a disclaimer,≤100,2
1496843297242441,Fernstudium Direkt,These ads ran without a disclaimer,≤100,1
106011635260431,monicacolli_,These ads ran without a disclaimer,≤100,1
126198140793212,Haarmonie Naturfrisör,These ads ran without a disclaimer,≤100,2
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100,5
204681090069567,Hedera,These ads ran without a disclaimer,≤100,1
1401451576658621,Basq company,These ads ran without a disclaimer,≤100,1
113608008709874,Hotel Villa Real,These ads ran without a disclaimer,≤100,2
108503841797999,Target Platform - Deutsch,These ads ran without a disclaimer,≤100,1
100363378760233,via bonum,These ads ran without a disclaimer,≤100,1
