Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106117859442264,Chilly's,These ads ran without a disclaimer,600,10
1305223366171412,Edgars Rinkēvičs,Jaunā Vienotība,600,3
2054463114634277,Progresīvie Kurzemē,PROGRESĪVIE,590,13
261512817691958,Your Move,Jānis Kreilis,589,23
536711849859363,Wwe tio the shield,These ads ran without a disclaimer,589,9
527351247377965,European Committee of the Regions,European Committee of the Regions,585,449
299548920458849,Indexo,These ads ran without a disclaimer,579,3
109035414229320,Александр Мирский,Aleksandrs Mirskis,572,20
960297957323800,Rihards Kols,Rihards Kols,571,23
100293525869953,Наши за границей,These ads ran without a disclaimer,570,1
103935181361765,Nākotnes Smiltene - Rauna - Ape,PROGRESĪVIE,570,37
837296389667198,Apvienība Latvijai,Apvienība Latvijai,570,21
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,568,365
1784026298591672,Enefit Latvija,These ads ran without a disclaimer,566,10
539922032865010,Par labām pārmaiņām,Nacionālā apvienība,561,30
539852029687488,Konservatīvie Ventspilī,Jaunā konservatīvā partija,560,12
751478525017040,Jaunie konservatīvie Ķekavā un Baldonē,Jaunā konservatīvā partija,557,21
306486866800975,Anita Muižniece izglītībai un zinātnei,Jaunā konservatīvā partija,555,9
740638992751673,Latvijai un Ventspilij,Didzis Ošenieks,552,32
474548166619900,NotHot,NOT HOT,551,1
101997495332232,Rēzeknes novada attīstībai,Partija Latvijas Attīstībai,551,32
111599520617573,Dairis Kandelis,Dairis Kandelis,550,46
371622190052683,Ilze Indriksone,Ilze Indriksone,544,20
160488514468219,Tukuma pilsētai un novadam,Tukuma pilsētai un novadam,541,23
756780604662679,Laima Geikina Rīga,Laima Geikina,540,9
113199910814903,LRA Ādaži Carnikava,Latvijas Reģionu Apvienība,540,24
357025627668875,SEB Latvija,These ads ran without a disclaimer,539,46
1430218613913102,Reinis Uzulnieks,Reinis Uzulnieks,538,23
127034762208860,Любовь,Lubova Zhdanova,537,13
2246107578840730,Vēja enerģijas asociācija,MM&A | Hill+Knowlton Strategies,535,38
1151290068296063,Nacionālā apvienība Saldus/Brocēni,Nacionālā apvienība,532,18
111877875608583,DELNA - Sabiedrība par atklātību,Liene Gatere,528,21
281355625885168,MamaPapa Forum Riga,SIA Business Education Plus,527,153
400861240278635,Edvards Smiltēns LV,These ads ran without a disclaimer,526,2
531548457213796,Viktors Valainis,Valainis Viktors,520,18
1913139562057994,Santa Survila,Santa Survila,519,47
216286615185571,Pieci,Latvijas Radio 5 - Pieci.lv,519,14
224551037951870,"Latvijas Reģionu apvienība: Ogre, Ikšķile, Lielvārde, Ķegums",Latvijas Reģionu Apvienība,515,18
378991322688846,Konservatīvie Vidzemē,Konservatīvie,513,11
158801857319422,Sievietei paveicās,Sievietei paveicas,512,8
1603675809906463,RTU Zinātnes un inovāciju centrs,Rīgas Tehniskā universitāte,511,12
905944939432903,Jurmalas aizsardzibas biedriba,Jūrmalas aizsardzības biedrība,510,4
508959865842254,Roberts Zīle,Roberts Zīle,510,17
102843758808206,LRA Līvānu novads,"APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija",510,21
212485185449074,Nil Ushakov,These ads ran without a disclaimer,509,5
524714174238878,Finanšu ministrija,Latvijas Republikas Finanšu ministrija,506,9
104777705078630,Balsotajs.lv,SIA GFD,504,5
101578389329811,Abiks Elkins,“Saskaņa” Sociāldemokrātiskā Partija,500,7
284661295478684,Chayka.lv,Наталья Пальчевская,499,33
371622190052683,Ilze Indriksone,Nacionālā Apvienība,496,13
498669876982321,Artis Pabriks,Attīstībai/Par!,496,12
100287521769242,Vienoti Dienvidkurzemes novadā,Jaunā Vienotība,495,4
101783815816677,Latvijas Ziņas.,These ads ran without a disclaimer,495,1
103077441913600,Jaunā Saskaņa / Новое Согласие Nr. 8,Jaunā Saskaņa,493,22
108957273818227,Anna Vladova - Анна Владова,"SDP ""Saskaņa""",491,18
329580341010027,Jānis Grasbergs,Jānis Grasbergs,490,11
734619389955201,"Vēlētāju biedrība ""Mēs esam Latvija""",Eduards Snepsts,489,50
541229793055345,Aleksejs Loskutovs,Aleksejs Loskutovs,486,21
734619389955201,"Vēlētāju biedrība ""Mēs esam Latvija""",These ads ran without a disclaimer,482,82
295181288034733,Edvīns Šnore,Nacionālā apvienība,481,6
100814924996198,Onkoalianse,Latvian Association of Oncology Patient Organizations “OncoAlliance”,481,30
1283283615092437,Modris Jaunups,Partija Latvijas Attīstībai,480,36
824483801054996,Inese Andersone,Inese Andersone,479,14
102140165927533,Jaunā Vienotība Kurzeme,Jaunā Vienotība,470,12
734850510281109,Depozīta punkts,Grizzly Riga,460,21
109370084655419,TOLE LĀSMA,Nacionālā apvienība,458,8
293471557450692,Valērijs Petrovs \ Валерий Петров,These ads ran without a disclaimer,457,10
100329305492681,Latgales partija Augšdaugavai,Latgales Partija,455,23
503951883021764,ShareTheMeal,These ads ran without a disclaimer,454,48
102649695661692,Pretkorupcijas un pretkrāpniecības biedrība Rītdienai.,Janis Vinters,450,15
1925055850861507,Viesturs Kleinbergs,PROGRESĪVIE,448,18
102301911556133,Linda Ozola,Jaunā konservatīvā partija,445,12
106945194205562,Jaunie konservatīvie Ādažos un Carnikavā,Jaunā konservatīvā partija,443,14
107846548048620,Salaspils Jaunā Vienotība,Raimonds Čudars,440,16
105362181593348,"PROGRESĪVIE Jēkabpilī, Krustpilī, Aknīstē, Viesītē, Salā",PROGRESĪVIE,439,21
100281341915719,Gulbenes attīstībai,Partija Latvijas Attīstībai,438,42
109713267442706,Kļūsti karavīrs,These ads ran without a disclaimer,438,1
379171999249415,Ekonomikas ministrija,Ekonomikas ministrija,433,15
126628017893375,Nacionālā apvienība Kuldīgas novads,Nacionālā apvienība,430,11
